id,tenant_id,sku,name,price_cents,stock,image_url,metadata,created_at,updated_at,marketing_description,image_gallery,custom_cta,social_links,custom_branding,custom_sections,landing_page_theme,audit_log_id,availability,brand,category_path,directory_category_id,condition,currency,description,eligibility_reason,gtin,item_status,location_id,merchant_name,mpn,price,quantity,search_tsv,sync_status,synced_at,title,visibility,manufacturer,source,enrichment_status,enriched_at,enriched_by,enriched_from_barcode,missing_images,missing_description,missing_specs,missing_brand,sale_price_cents,payment_gateway_type,payment_gateway_id,product_type,digital_delivery_method,digital_assets,access_duration_days,download_limit,license_type,has_variants,is_featured,featured_at,featured_until,featured_priority,featured_type,product_slug
sid-tkd9br9j,tid-8622qs2t,qsid-1766530676991,Magnolia Home Cozy Corner Sectional Sofa,299999,52,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-pcjwag8v/original-1766530741713.jpg,"{""features"": [""Plush cushions for ultimate comfort"", ""Generous L-shaped design for ample seating"", ""Durable construction and high-quality fabric"", ""Neutral color palette to fit any decor style"", ""Designed by the renowned brand Magnolia Home""], ""specifications"": {""color"": ""Neutral"", ""material"": ""Fabric"", ""dimensions"": ""120\""W x 90\""D x 38\""H"", ""seatingCapacity"": ""5-6 adults""}, ""enhancedDescription"": ""Introducing the Magnolia Home Cozy Corner Sectional Sofa, meticulously designed to offer both style and comfort for your living space. With its plush cushions and generous seating, this L-shaped sectional invites you to relax in ultimate comfort. Whether you're gathering with family for movie night or hosting friends for a casual get-together, this sofa serves as the perfect centerpiece. Crafted with durability in mind, it features sturdy construction and high-quality fabrics that are both soft and resistant to wear and tear. Its neutral color palette ensures it blends seamlessly with any decor style, from traditional to contemporary. Elevate your living room's comfort and style with this exquisite piece from Magnolia Home.""}",2026-03-26 01:24:22.663,2026-03-26 01:24:22.661,,{},null,null,null,{},default,,in_stock,Magnolia Home,{living-room},scid-tid-8622qs2t-015u4h,brand_new,USD,"A plush, L-shaped sectional sofa designed to transform your living room into a haven of comfort.",,,active,,,,2999.99,,,pending,,Magnolia Home Cozy Corner Sectional Sofa,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766530676991_living-room_sid-tkd9br9j_0777ea96
sid-wyiogei3,tenant-1774885228681,qsid-1766530676995,Oakwood 4-Shelf Bookcase,8999,68,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-8m0wacgy/original-1766530814735.jpg,"{""features"": [""Made from high-quality oak wood for durability and strength"", ""Four spacious shelves offer ample storage space"", ""Elegant natural wood grain finish"", ""Sturdy construction ensures long-lasting use"", ""Versatile design complements a wide range of home decor styles""], ""specifications"": {""color"": ""Natural Oak"", ""material"": ""Oak wood"", ""dimensions"": ""60in H x 30in W x 12in D"", ""weightCapacity"": ""50 lbs per shelf"", ""assemblyRequired"": ""Yes""}, ""enhancedDescription"": ""Introducing the Oakwood 4-Shelf Bookcase from WoodCraft, a perfect combination of elegance and functionality. Crafted from high-quality oak wood, this bookcase boasts a natural wood grain finish that adds a touch of sophistication to any room. With four spacious shelves, it offers ample storage space for your books, decorative items, and more, making it an ideal addition to your home office, living room, or study. The sturdy construction ensures long-lasting durability, while the classic design complements various decor styles from traditional to contemporary. Whether you're looking to organize your book collection or display your favorite ornaments, the Oakwood 4-Shelf Bookcase is up to the task.""}",2026-03-30 16:23:12.787,2026-03-30 16:26:24.335,,{},null,null,null,{},default,,in_stock,WoodCraft,{storage-furniture},scid-tenant-1774885228681-x54ms5,brand_new,USD,"A sturdy and elegant oakwood bookcase with four shelves, ideal for both home and office use.",,,active,,,,89.99,,,pending,,Oakwood 4-Shelf Bookcase,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,null,,,,f,t,2026-01-20 04:34:48.639,,50,store_selection,lpc_qsid-1766530676995_storage-furniture_sid-wyiogei3_0de5e7d1
sid-2lv9qljd,tid-a3813d7i,qsid-1766436467810,"Unsalted Butter, 16 oz",599,67,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-jj3l1lud/original-1765232560457.jpg,null,2026-03-24 22:54:01.858,2026-03-26 01:22:50.666,,{},null,null,null,{},default,,in_stock,Land O'Lakes,{dairy-eggs},tid-a3813d7i_dairy-eggs,brand_new,USD,"A 16 oz block of high-quality, unsalted butter perfect for baking and cooking.",,,active,,,,5.99,,,pending,,"Unsalted Butter, 16 oz",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,null,,,,f,f,,,0,store_selection,lpc_qsid-1766436467810_dairy-eggs_sid-2lv9qljd_fd89283d
csid-hwcibcle,tid-mrsyk3w6,KITCHEN-EK-17,Electric Kettle 1.7L,3499,22,,"{""isDemoData"": true, ""cloverItemId"": ""demo_item_009"", ""cloverCategory"": ""Home & Kitchen"", ""googleCategoryId"": ""212""}",2026-01-10 15:38:11.849,2026-01-10 15:38:11.848,,{},,,,{},default,,in_stock,Demo Brand,"{""Home & Garden"",""Kitchen & Dining"",""Kitchen Tools""}",ccid-g7tt08,brand_new,USD,Fast-boiling electric kettle with auto shut-off,,,active,,,,34.99,,,pending,,Electric Kettle 1.7L,public,,CLOVER_DEMO,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_KITCHEN-EK-17_home-garden-kitchen-dining-kitchen-tools_csid-hwcibcle_44c985f2
sid-8pw3ctc0,tid-r6cccpag,qsid-1766530676992,Serena Oak Queen Platform Bed,29900,34,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-8pw3ctc0/original-1766530759616.jpg,"{""features"": [""Made from high-quality oak for durability and a natural look."", ""Platform design eliminates the need for a box spring."", ""Easy assembly with clear instructions included."", ""Sleek modern design fits into a variety of bedroom decors."", ""Spacious queen size provides comfortable sleeping space for two adults.""], ""specifications"": {""size"": ""Queen"", ""color"": ""Natural Oak"", ""material"": ""Oak"", ""dimensions"": ""80 x 60 x 12 inches"", ""weightCapacity"": ""500 lbs""}, ""enhancedDescription"": ""Experience the perfect blend of style and function with the Serena Oak Queen Platform Bed by Everwood. Designed with contemporary living in mind, this bed features a minimalist aesthetic that brings a touch of elegance to any bedroom. The high-quality oak construction not only ensures durability but also adds a warm, natural look that complements any decor. The platform design eliminates the need for a box spring, providing a low-profile look while making bed setup simple and straightforward. Whether you're upgrading your bedroom or furnishing a new home, the Serena Oak Queen Platform Bed offers both the style and quality you're looking for.""}",2025-12-23 22:58:47.335,2025-12-23 23:00:40.456,,{},,,,{},default,,in_stock,Everwood,{bedroom},tid-r6cccpag_bedroom,brand_new,USD,A sleek and modern queen-sized platform bed crafted from high-quality oak.,,,active,,,,299.00,,,pending,,Serena Oak Queen Platform Bed,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,t,2026-01-20 04:35:01.307,,50,store_selection,lpc_qsid-1766530676992_bedroom_sid-8pw3ctc0_6e60f168
sid-1yut8frb,tid-jcvzufq2,qsid-1766530641097,Craftsman 16 oz Fiberglass Claw Hammer,1899,89,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-q1emw6pv/original-1766112521799.jpg,null,2026-04-03 15:17:54.32,2026-04-03 15:35:11.861,,{},null,null,null,{},default,,in_stock,Craftsman,{hand-tools},scid-tid-jcvzufq2-aslg7f,brand_new,USD,"A durable, lightweight hammer designed for a variety of home improvement tasks.",,,active,,,,18.99,,,pending,,Craftsman 16 oz Fiberglass Claw Hammer,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,null,,,,f,f,,,0,store_selection,lpc_qsid-1766530641097_hand-tools_sid-1yut8frb_48f79ca6
csid-nvs01dmh,tid-r6cccpag,POWER-UC-065,USB-C Fast Charger 65W,3499,42,,"{""isDemoData"": true, ""cloverItemId"": ""demo_item_002"", ""cloverCategory"": ""Electronics"", ""googleCategoryId"": ""240""}",2026-03-30 03:18:32.609,2026-03-30 03:18:32.607,,{},,,,{},default,,in_stock,Demo Brand,"{Electronics,Audio,Headphones}",scid-tid-r6cccpag-pqnluf,brand_new,USD,"Universal fast charger compatible with laptops, tablets, and phones",,,active,,,,34.99,,,pending,,USB-C Fast Charger 65W,public,,CLOVER_DEMO,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_POWER-UC-065_electronics-audio-headphones_csid-nvs01dmh_67593ae7
csid-rcqcwpeg,tid-r6cccpag,OUTDOOR-WH-BK,Water Bottle Holder - Bike,899,55,,"{""isDemoData"": true, ""cloverItemId"": ""demo_item_020"", ""cloverCategory"": ""Sports & Outdoors"", ""googleCategoryId"": ""185""}",2026-03-30 03:18:41.7,2026-03-30 03:18:41.698,,{},,,,{},default,,in_stock,Demo Brand,"{""Sports & Fitness"",""Sports & Outdoors"",""Fitness Equipment""}",tid-r6cccpag_sports-outdoors,brand_new,USD,Universal water bottle holder for bicycles,,,active,,,,8.99,,,pending,,Water Bottle Holder - Bike,public,,CLOVER_DEMO,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_OUTDOOR-WH-BK_sports-fitness-sports-outdoors-fitness-equipment_csid-rcqcwpeg_b85ce786
sid-waohumme,tid-qki0mjdb,qsid-1766530676995,Oakwood 4-Shelf Bookcase,8999,68,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-8m0wacgy/original-1766530814735.jpg,"{""features"": [""Made from high-quality oak wood for durability and strength"", ""Four spacious shelves offer ample storage space"", ""Elegant natural wood grain finish"", ""Sturdy construction ensures long-lasting use"", ""Versatile design complements a wide range of home decor styles""], ""specifications"": {""color"": ""Natural Oak"", ""material"": ""Oak wood"", ""dimensions"": ""60in H x 30in W x 12in D"", ""weightCapacity"": ""50 lbs per shelf"", ""assemblyRequired"": ""Yes""}, ""enhancedDescription"": ""Introducing the Oakwood 4-Shelf Bookcase from WoodCraft, a perfect combination of elegance and functionality. Crafted from high-quality oak wood, this bookcase boasts a natural wood grain finish that adds a touch of sophistication to any room. With four spacious shelves, it offers ample storage space for your books, decorative items, and more, making it an ideal addition to your home office, living room, or study. The sturdy construction ensures long-lasting durability, while the classic design complements various decor styles from traditional to contemporary. Whether you're looking to organize your book collection or display your favorite ornaments, the Oakwood 4-Shelf Bookcase is up to the task.""}",2026-03-25 21:27:25.94,2026-03-25 22:47:01.051,,{},null,null,null,{},default,,in_stock,WoodCraft,{storage-furniture},scid-tid-qki0mjdb-66rbu6,brand_new,USD,"A sturdy and elegant oakwood bookcase with four shelves, ideal for both home and office use.",,,active,,,,89.99,,,pending,,Oakwood 4-Shelf Bookcase,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,null,,,,f,t,2026-01-20 04:34:48.639,,50,store_selection,lpc_qsid-1766530676995_storage-furniture_sid-waohumme_0de5e7d1
sid-dqnqesl8,tid-m8ijkrnk,qsid-1766440209119,Cotton Calico Fabric Bolt - 5 Yards,2499,6,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/products/sid-dqnqesl8/original-1766440461459.jpg,"{""features"": [""5 yards of high-quality, unbleached cotton fabric"", ""Perfect for quilting, apparel, and home décor projects"", ""Natural color ideal for dying, printing, or painting"", ""Medium weight and easy to work with"", ""Versatile material for both beginners and experienced crafters""], ""specifications"": {""color"": ""Natural Unbleached"", ""width"": ""45 inches"", ""weight"": ""Medium"", ""material"": ""Cotton Calico"", ""quantity"": ""5 yards""}, ""enhancedDescription"": ""Embrace your creative projects with FabricLand's Cotton Calico Fabric Bolt. This 5-yard bolt of high-quality, unbleached cotton fabric is an essential addition to any crafter's collection. Perfect for quilting, apparel, home décor, and more, the fabric's versatility is unmatched. Its medium weight and easy-to-work-with nature make it ideal for both beginners and seasoned crafters. The natural, unbleached color provides a blank canvas for your dying, printing, or painting projects, allowing your creativity to shine. Stock up on this crafting staple and bring your ideas to life with FabricLand.""}",2025-12-22 21:51:54.141,2026-01-24 13:52:31.085,,{},,,,{},default,,in_stock,FabricLand,{sewing-fabric},tid-m8ijkrnk_sewing-fabric,brand_new,USD,"High-quality, unbleached cotton calico fabric bolt, perfect for a variety of crafting and sewing projects.",,,active,,,,24.99,,,pending,,Cotton Calico Fabric Bolt - 5 Yards,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766440209119_sewing-fabric_sid-dqnqesl8_73dc063a
sid-k3ta467y,tid-fjwr30ib,qsid-1766530676992,Serena Oak Queen Platform Bed,29900,34,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-8pw3ctc0/original-1766530759616.jpg,"{""features"": [""Made from high-quality oak for durability and a natural look."", ""Platform design eliminates the need for a box spring."", ""Easy assembly with clear instructions included."", ""Sleek modern design fits into a variety of bedroom decors."", ""Spacious queen size provides comfortable sleeping space for two adults.""], ""specifications"": {""size"": ""Queen"", ""color"": ""Natural Oak"", ""material"": ""Oak"", ""dimensions"": ""80 x 60 x 12 inches"", ""weightCapacity"": ""500 lbs""}, ""enhancedDescription"": ""Experience the perfect blend of style and function with the Serena Oak Queen Platform Bed by Everwood. Designed with contemporary living in mind, this bed features a minimalist aesthetic that brings a touch of elegance to any bedroom. The high-quality oak construction not only ensures durability but also adds a warm, natural look that complements any decor. The platform design eliminates the need for a box spring, providing a low-profile look while making bed setup simple and straightforward. Whether you're upgrading your bedroom or furnishing a new home, the Serena Oak Queen Platform Bed offers both the style and quality you're looking for.""}",2026-03-28 01:57:42.504,2026-03-28 05:50:09.249,,{},null,null,null,{},default,,in_stock,Everwood,{bedroom},scid-tid-fjwr30ib-8annyk,brand_new,USD,A sleek and modern queen-sized platform bed crafted from high-quality oak.,,,active,,,,299.00,,,pending,,Serena Oak Queen Platform Bed,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,null,,,,f,t,2026-01-20 04:35:01.307,,50,store_selection,lpc_qsid-1766530676992_bedroom_sid-k3ta467y_6e60f168
sid-0f9yej5n,tid-m8ijkrnk,qsid-1767073877364,Craftsman 16 oz Fiberglass Claw Hammer,1899,63,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-q1emw6pv/original-1766112521799.jpg,null,2025-12-30 05:51:22.521,2026-02-18 22:41:38.633,,{},,,,{},default,,in_stock,Craftsman,{juggling},scid-tid-m8ijkrnk-lhfw16,brand_new,USD,"A durable, lightweight hammer designed for a variety of home improvement tasks.",,,active,,,,18.99,,,pending,,Craftsman 16 oz Fiberglass Claw Hammer,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,new_arrival,lpc_qsid-1767073877364_juggling_sid-0f9yej5n_48f79ca6
sid-sdwbzvke,tenant-1774885228681,qsid-1766436571323,Garden Delight 4-Piece Outdoor Furniture Set,24999,45,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-m3yv1i2f/original-1766436679322.jpg,"{""features"": [""Weather-resistant wicker construction ensures durability and longevity."", ""Includes plush cushions for ultimate comfort and relaxation."", ""Tempered glass tabletop adds a touch of elegance and is easy to clean."", ""Set includes a sofa, two armchairs, and a coffee table for a complete outdoor living space."", ""Easy to assemble with clear instructions and all necessary tools included.""], ""specifications"": {""color"": ""Brown wicker, beige cushions"", ""material"": ""Weather-resistant wicker, polyester cushions, tempered glass"", ""warranty"": ""1 year manufacturer's warranty"", ""dimensions"": {""sofa"": ""52 inches width x 30 inches depth x 35 inches height"", ""armchair"": ""30 inches width x 30 inches depth x 35 inches height"", ""coffee table"": ""43 inches width x 24 inches depth x 18 inches height""}, ""weightCapacity"": {""sofa"": ""500 lbs"", ""armchair"": ""250 lbs each""}, ""assemblyRequired"": ""Yes""}, ""enhancedDescription"": ""Transform your garden into a serene oasis with the Garden Delight 4-Piece Outdoor Furniture Set from Outdoor Oasis. This exquisite set includes a two-seater sofa, two armchairs, and a coffee table, all designed to create a harmonious look in any outdoor space. Crafted with durability and style in mind, each piece features weather-resistant wicker and plush, comfortable cushions that are perfect for hours of conversation or solitude under the sky. The coffee table is topped with tempered glass, providing a safe and stylish surface for drinks and snacks. Whether you're hosting a garden party or enjoying a quiet morning with a book, the Garden Delight set ensures your outdoor living space is as beautiful and inviting as the indoors.""}",2026-03-30 16:23:24.957,2026-03-30 16:26:52.992,,{},null,null,null,{},default,,in_stock,Outdoor Oasis,{home-garden},scid-tenant-1774885228681-5kdx74,brand_new,USD,A luxurious 4-piece outdoor furniture set perfect for entertaining and relaxing in your garden.,,,active,,,,249.99,,,pending,,Garden Delight 4-Piece Outdoor Furniture Set,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,null,,,,f,f,,,0,store_selection,lpc_qsid-1766436571323_home-garden_sid-sdwbzvke_b35d9df2
sid-e39jxsbf,tid-mrsyk3w6,qsid-1766834047438,Grass-Fed Ground Beef 85/15 1lb,799,25,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-7u3g1stz/original-1765232691748.jpg,null,2025-12-27 11:18:07.237,2025-12-27 11:18:58.714,,{},,,,{},default,,in_stock,Green Pastures,{meat-seafood},tid-mrsyk3w6_meat-seafood,brand_new,USD,"Lean and flavorful ground beef from grass-fed cows, ideal for healthier burgers and recipes.",,,active,,,,7.99,,,pending,,Grass-Fed Ground Beef 85/15 1lb,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766834047438_meat-seafood_sid-e39jxsbf_da00cdd7
csid-491lm22v,tid-r6cccpag,AUDIO-WH-001,Wireless Bluetooth Headphones,7999,15,,"{""isDemoData"": true, ""cloverItemId"": ""demo_item_001"", ""cloverCategory"": ""Electronics"", ""googleCategoryId"": ""240""}",2026-03-30 03:18:31.999,2026-03-30 03:18:31.997,,{},,,,{},default,,in_stock,Demo Brand,"{Electronics,Audio,Headphones}",scid-tid-r6cccpag-pqnluf,brand_new,USD,Premium noise-canceling wireless headphones with 30-hour battery life,,,active,,,,79.99,,,pending,,Wireless Bluetooth Headphones,public,,CLOVER_DEMO,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_AUDIO-WH-001_electronics-audio-headphones_csid-491lm22v_afc689e7
sid-a20o1h4r,tid-qki0mjdb,qsid-1766436467815,Grass-Fed Ground Beef 85/15 1lb,799,36,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-7u3g1stz/original-1765232691748.jpg,null,2026-03-25 21:27:14.578,2026-03-25 22:47:06.578,,{},null,null,null,{},default,,in_stock,Green Pastures,{meat-seafood},scid-tid-qki0mjdb-90bq7h,brand_new,USD,"Lean and flavorful ground beef from grass-fed cows, ideal for healthier burgers and recipes.",,,active,,,,7.99,,,pending,,Grass-Fed Ground Beef 85/15 1lb,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,null,,,,f,f,,,0,store_selection,lpc_qsid-1766436467815_meat-seafood_sid-a20o1h4r_da00cdd7
csid-ws0r9sqb,tid-r6cccpag,KITCHEN-CB-BAM,Bamboo Cutting Board Set,2999,30,,"{""isDemoData"": true, ""cloverItemId"": ""demo_item_010"", ""cloverCategory"": ""Home & Kitchen"", ""googleCategoryId"": ""212""}",2026-03-30 03:18:36.658,2026-03-30 03:18:36.656,,{},,,,{},default,,in_stock,Demo Brand,"{""Home & Garden"",""Kitchen & Dining"",""Kitchen Tools""}",scid-tid-r6cccpag-h642t4,brand_new,USD,Eco-friendly bamboo cutting boards in 3 sizes,,,active,,,,29.99,,,pending,,Bamboo Cutting Board Set,public,,CLOVER_DEMO,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_KITCHEN-CB-BAM_home-garden-kitchen-dining-kitchen-tools_csid-ws0r9sqb_45c72052
sid-yvmoskkw,tid-a3813d7i,qsid-1767073877365,DeWalt DCD777C2 20V Max Lithium-Ion Brushless Compact Drill Driver,9900,17,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-mxfzzffk/original-1766112543180.jpg,null,2026-03-06 15:19:45.106,2026-03-24 22:28:46.019,,{},,,,{},default,,in_stock,DeWalt,{power-tools},,brand_new,USD,The DeWalt DCD777C2 20V Max Lithium-Ion Brushless Compact Drill Driver is designed to fit into tight areas and provides a high-performance motor that delivers 340 unit watts out (UWO).,,,trashed,,,,99.00,,,pending,,DeWalt DCD777C2 20V Max Lithium-Ion Brushless Compact Drill Driver,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1767073877365_power-tools_sid-yvmoskkw_bf8b93bd
sid-oh41lu7q,tid-a3813d7i,qsid-1767098488107,Evelyn Silk Blouse in Ivory - Size M,6899,70,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-ucgs9idl/products/iid-36jqttjo/original-1765615343657.jpg,null,2026-03-06 15:19:41.604,2026-03-24 22:29:09.515,,{},,,,{},default,,in_stock,Luna & Rose,{live-animals},,brand_new,USD,A luxurious silk blouse perfect for both day and night wear.,,,trashed,,,,68.99,,,pending,,Evelyn Silk Blouse in Ivory - Size M,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1767098488107_live-animals_sid-oh41lu7q_55d7650d
sid-30j1w080,tid-lt2t1wzu,qsid-1766436467814,"Premium Large White Shrimp, Peeled and Deveined, 1lb",1199,22,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-nhnsbips/original-1765232708225.jpg,null,2026-03-26 01:15:37.562,2026-03-26 01:15:37.56,,{},null,null,null,{},default,,in_stock,Blue Ocean,{meat-seafood},tid-lt2t1wzu_meat-seafood,brand_new,USD,"Convenient, ready-to-cook large white shrimp, peeled and deveined for your ease.",,,active,,,,11.99,,,pending,,"Premium Large White Shrimp, Peeled and Deveined, 1lb",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766436467814_meat-seafood_sid-30j1w080_a8060d8f
sid-g7a55rso,tid-a3813d7i,qsid-1767098488110,"Calvin Klein Cotton Stretch Shirt, Size L",6999,21,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-ucgs9idl/products/iid-ky96bhtl/original-1765615394842.jpg,null,2026-03-06 15:19:49.632,2026-03-24 22:28:46.4,,{},,,,{},default,,in_stock,Calvin Klein,{mens-shirts},,brand_new,USD,"A sleek, comfortable stretch shirt perfect for any occasion.",,,trashed,,,,69.99,,,pending,,"Calvin Klein Cotton Stretch Shirt, Size L",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1767098488110_mens-shirts_sid-g7a55rso_43b41177
sid-edut3xl1,tid-042hi7ju,qsid-1766436467812,"Yellow Onions, 2 lb Bag",299,42,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-eoajncx3/original-1765232638058.jpg,null,2026-03-26 01:33:49.645,2026-03-26 01:33:49.644,,{},null,null,null,{},default,,in_stock,Onion Masters,{produce},scid-tid-042hi7ju-4qpzv0,brand_new,USD,"A staple for any kitchen, these onions offer a mild, sweet flavor.",,,active,,,,2.99,,,pending,,"Yellow Onions, 2 lb Bag",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766436467812_produce_sid-edut3xl1_7cf0733f
sid-42arv0s4,tid-r6cccpag,qsid-1766530641097,Craftsman 16 oz Fiberglass Claw Hammer,1899,89,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-q1emw6pv/original-1766112521799.jpg,null,2025-12-23 22:57:27.394,2025-12-23 23:00:40.464,,{},,,,{},default,,in_stock,Craftsman,{hand-tools},tid-r6cccpag_hand-tools,brand_new,USD,"A durable, lightweight hammer designed for a variety of home improvement tasks.",,,active,,,,18.99,,,pending,,Craftsman 16 oz Fiberglass Claw Hammer,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766530641097_hand-tools_sid-42arv0s4_48f79ca6
sid-atabvcfq,tid-jcvzufq2,qsid-1766530641100,"Behr Premium Plus Ultra Exterior Paint & Primer in One, Satin Finish, 1 Gallon",4599,85,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-wuxyaovy/original-1766112580310.jpg,null,2026-04-03 15:18:01.42,2026-04-03 15:35:29.599,,{},null,null,null,{},default,,in_stock,Behr,{paint-supplies},scid-tid-jcvzufq2-7fm50s,brand_new,USD,"A high-quality exterior paint and primer in one, offering superior durability and protection.",,,active,,,,45.99,,,pending,,"Behr Premium Plus Ultra Exterior Paint & Primer in One, Satin Finish, 1 Gallon",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,null,,,,f,t,2026-01-20 04:35:49.368,,50,store_selection,lpc_qsid-1766530641100_paint-supplies_sid-atabvcfq_5ffd42cd
sid-kppcwwzj,tid-mrsyk3w6,qsid-1766436467812,"Yellow Onions, 2 lb Bag",299,42,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-eoajncx3/original-1765232638058.jpg,null,2026-03-26 01:24:24.407,2026-03-26 01:24:24.406,,{},null,null,null,{},default,,in_stock,Onion Masters,{produce},tid-mrsyk3w6_produce,brand_new,USD,"A staple for any kitchen, these onions offer a mild, sweet flavor.",,,active,,,,2.99,,,pending,,"Yellow Onions, 2 lb Bag",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766436467812_produce_sid-kppcwwzj_7cf0733f
sid-9lklhgkt,tid-qki0mjdb,qsid-1766436467812,"Yellow Onions, 2 lb Bag",299,42,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-eoajncx3/original-1765232638058.jpg,null,2026-03-25 21:27:14.023,2026-03-25 22:47:16.734,,{},null,null,null,{},default,,in_stock,Onion Masters,{produce},scid-tid-qki0mjdb-htsr2v,brand_new,USD,"A staple for any kitchen, these onions offer a mild, sweet flavor.",,,active,,,,2.99,,,pending,,"Yellow Onions, 2 lb Bag",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,null,,,,f,f,,,0,store_selection,lpc_qsid-1766436467812_produce_sid-9lklhgkt_7cf0733f
sid-6t21o777,tid-m8ijkrnk,qsid-1766439434278,"Jack Black Beard Oil, 1 fl oz",2500,83,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-8e9spsu0/original-1765527170925.jpg,null,2025-12-22 21:37:27.689,2025-12-30 12:46:01.844,,{},,,,{},default,,in_stock,Jack Black,{mens-grooming},tid-m8ijkrnk_mens-grooming,brand_new,USD,A blend of certified organic natural oils to nourish and protect your beard and skin.,,,active,,,,25.00,,,pending,,"Jack Black Beard Oil, 1 fl oz",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766439434278_mens-grooming_sid-6t21o777_47859801
