id,product_slug,universal_sku,slug_hash,tenant_id,original_sku,created_at,slug_type,slug_prefix,brand_normalized,category_normalized,format_version,slug_components,is_active,migration_status
psr-4233217f-7bc1-4a52-8e39-b3d007aecb0d,lpc_qsid-1766530641099_fasteners-hardware_sid-edl2y5sw_f9cbd4e1,,,tid-mrsyk3w6,qsid-1766530641099,2026-05-04 12:09:23.197384,lpc,lpc,hillman,fasteners-hardware,v2,"{""sku"": ""qsid-1766530641099"", ""type"": ""lpc"", ""item_id"": ""sid-edl2y5sw"", ""category"": ""fasteners-hardware"", ""name_hash"": ""f9cbd4e1""}",t,backfilled
psr-a468c5e2-350f-4fc4-aa61-12c55197e7ff,lpc_qsid-1766530641099_fasteners-hardware_sid-eemxrl8x_f9cbd4e1,,,tenant-1774885228681,qsid-1766530641099,2026-05-04 12:09:23.197384,lpc,lpc,hillman,fasteners-hardware,v2,"{""sku"": ""qsid-1766530641099"", ""type"": ""lpc"", ""item_id"": ""sid-eemxrl8x"", ""category"": ""fasteners-hardware"", ""name_hash"": ""f9cbd4e1""}",t,backfilled
psr-e480a50b-618b-463c-add2-66eee4469550,lpc_qsid-1766530641099_fasteners-hardware_sid-efzvoifh_f9cbd4e1,,,tid-fjwr30ib,qsid-1766530641099,2026-05-04 12:09:23.197384,lpc,lpc,hillman,fasteners-hardware,v2,"{""sku"": ""qsid-1766530641099"", ""type"": ""lpc"", ""item_id"": ""sid-efzvoifh"", ""category"": ""fasteners-hardware"", ""name_hash"": ""f9cbd4e1""}",t,backfilled
psr-90840dce-5151-4d84-ae7c-aec2c424a178,lpc_qsid-1766530641099_fasteners-hardware_sid-gl9jzrw3_f9cbd4e1,,,tid-veid875z,qsid-1766530641099,2026-05-04 12:09:23.197384,lpc,lpc,hillman,fasteners-hardware,v2,"{""sku"": ""qsid-1766530641099"", ""type"": ""lpc"", ""item_id"": ""sid-gl9jzrw3"", ""category"": ""fasteners-hardware"", ""name_hash"": ""f9cbd4e1""}",t,backfilled
psr-08c9675e-d1ee-45ff-bffb-04d003b951e5,lpc_qsid-1766530641099_fasteners-hardware_sid-k4baxg7o_f9cbd4e1,,,tid-8622qs2t,qsid-1766530641099,2026-05-04 12:09:23.197384,lpc,lpc,hillman,fasteners-hardware,v2,"{""sku"": ""qsid-1766530641099"", ""type"": ""lpc"", ""item_id"": ""sid-k4baxg7o"", ""category"": ""fasteners-hardware"", ""name_hash"": ""f9cbd4e1""}",t,backfilled
psr-9af47d53-3114-45a0-bb27-ba22042afa4d,lpc_qsid-1766530641099_fasteners-hardware_sid-n14neof6_f9cbd4e1,,,tid-r6cccpag,qsid-1766530641099,2026-05-04 12:09:23.197384,lpc,lpc,hillman,fasteners-hardware,v2,"{""sku"": ""qsid-1766530641099"", ""type"": ""lpc"", ""item_id"": ""sid-n14neof6"", ""category"": ""fasteners-hardware"", ""name_hash"": ""f9cbd4e1""}",t,backfilled
psr-d4a6a892-ec97-4f20-b1b4-424c1e1a4e88,lpc_qsid-1766530641099_fasteners-hardware_sid-vpkzpk6u_f9cbd4e1,,,tid-042hi7ju,qsid-1766530641099,2026-05-04 12:09:23.197384,lpc,lpc,hillman,fasteners-hardware,v2,"{""sku"": ""qsid-1766530641099"", ""type"": ""lpc"", ""item_id"": ""sid-vpkzpk6u"", ""category"": ""fasteners-hardware"", ""name_hash"": ""f9cbd4e1""}",t,backfilled
psr-65214e34-3b1b-4ddb-98a9-f2ff9d1502da,lpc_qsid-1766530641099_fasteners-hardware_sid-wpei25q7_f9cbd4e1,,,tid-lt2t1wzu,qsid-1766530641099,2026-05-04 12:09:23.197384,lpc,lpc,hillman,fasteners-hardware,v2,"{""sku"": ""qsid-1766530641099"", ""type"": ""lpc"", ""item_id"": ""sid-wpei25q7"", ""category"": ""fasteners-hardware"", ""name_hash"": ""f9cbd4e1""}",t,backfilled
psr-fb22017b-9cce-4348-bcfc-2a46f429594a,lpc_qsid-1766530641100_paint-supplies_sid-3wfim7mf_5ffd42cd,,,tid-mrsyk3w6,qsid-1766530641100,2026-05-04 12:09:23.197384,lpc,lpc,behr,paint-supplies,v2,"{""sku"": ""qsid-1766530641100"", ""type"": ""lpc"", ""item_id"": ""sid-3wfim7mf"", ""category"": ""paint-supplies"", ""name_hash"": ""5ffd42cd""}",t,backfilled
psr-14806084-bfa6-4384-97cc-066de4259f30,lpc_qsid-1766530641100_paint-supplies_sid-4q066x65_5ffd42cd,,,tid-lt2t1wzu,qsid-1766530641100,2026-05-04 12:09:23.197384,lpc,lpc,behr,paint-supplies,v2,"{""sku"": ""qsid-1766530641100"", ""type"": ""lpc"", ""item_id"": ""sid-4q066x65"", ""category"": ""paint-supplies"", ""name_hash"": ""5ffd42cd""}",t,backfilled
psr-3f662d74-fe7c-43a5-a7a8-9ede1daed495,lpc_qsid-1766530641100_paint-supplies_sid-j9o2sir0_5ffd42cd,,,tid-qki0mjdb,qsid-1766530641100,2026-05-04 12:09:23.197384,lpc,lpc,behr,paint-supplies,v2,"{""sku"": ""qsid-1766530641100"", ""type"": ""lpc"", ""item_id"": ""sid-j9o2sir0"", ""category"": ""paint-supplies"", ""name_hash"": ""5ffd42cd""}",t,backfilled
psr-30bea5aa-a3ab-47b3-9d31-e3ce6a647054,lpc_qsid-1766530641100_paint-supplies_sid-k3x39foa_5ffd42cd,,,tid-veid875z,qsid-1766530641100,2026-05-04 12:09:23.197384,lpc,lpc,behr,paint-supplies,v2,"{""sku"": ""qsid-1766530641100"", ""type"": ""lpc"", ""item_id"": ""sid-k3x39foa"", ""category"": ""paint-supplies"", ""name_hash"": ""5ffd42cd""}",t,backfilled
psr-69bb8a47-2357-446f-801a-0d14075e87a9,lpc_qsid-1766530641100_paint-supplies_sid-k69onwru_5ffd42cd,,,tid-r6cccpag,qsid-1766530641100,2026-05-04 12:09:23.197384,lpc,lpc,behr,paint-supplies,v2,"{""sku"": ""qsid-1766530641100"", ""type"": ""lpc"", ""item_id"": ""sid-k69onwru"", ""category"": ""paint-supplies"", ""name_hash"": ""5ffd42cd""}",t,backfilled
psr-464ef262-1d8e-4abe-9319-29a2d9933000,lpc_qsid-1766530641100_paint-supplies_sid-rc3my10k_5ffd42cd,,,tid-a3813d7i,qsid-1766530641100,2026-05-04 12:09:23.197384,lpc,lpc,behr,paint-supplies,v2,"{""sku"": ""qsid-1766530641100"", ""type"": ""lpc"", ""item_id"": ""sid-rc3my10k"", ""category"": ""paint-supplies"", ""name_hash"": ""5ffd42cd""}",t,backfilled
psr-bf0d6f0f-7c25-4f99-bb49-5a9f14e041c5,lpc_qsid-1766530641100_paint-supplies_sid-vmt66s4m_5ffd42cd,,,tid-fjwr30ib,qsid-1766530641100,2026-05-04 12:09:23.197384,lpc,lpc,behr,paint-supplies,v2,"{""sku"": ""qsid-1766530641100"", ""type"": ""lpc"", ""item_id"": ""sid-vmt66s4m"", ""category"": ""paint-supplies"", ""name_hash"": ""5ffd42cd""}",t,backfilled
psr-d8e020e8-c6ae-4512-818e-57955badd463,lpc_qsid-1766530641100_paint-supplies_sid-vq2vofd1_5ffd42cd,,,tid-042hi7ju,qsid-1766530641100,2026-05-04 12:09:23.197384,lpc,lpc,behr,paint-supplies,v2,"{""sku"": ""qsid-1766530641100"", ""type"": ""lpc"", ""item_id"": ""sid-vq2vofd1"", ""category"": ""paint-supplies"", ""name_hash"": ""5ffd42cd""}",t,backfilled
psr-5b27a625-a0ad-4845-a52a-bb6ad773a770,lpc_qsid-1766530641100_paint-supplies_sid-xx7l6n3m_5ffd42cd,,,tenant-1774885228681,qsid-1766530641100,2026-05-04 12:09:23.197384,lpc,lpc,behr,paint-supplies,v2,"{""sku"": ""qsid-1766530641100"", ""type"": ""lpc"", ""item_id"": ""sid-xx7l6n3m"", ""category"": ""paint-supplies"", ""name_hash"": ""5ffd42cd""}",t,backfilled
psr-1118bd0e-5398-4905-af31-c477dc518e68,lpc_qsid-1766530641100_paint-supplies_sid-ymjoonlw_5ffd42cd,,,tid-8622qs2t,qsid-1766530641100,2026-05-04 12:09:23.197384,lpc,lpc,behr,paint-supplies,v2,"{""sku"": ""qsid-1766530641100"", ""type"": ""lpc"", ""item_id"": ""sid-ymjoonlw"", ""category"": ""paint-supplies"", ""name_hash"": ""5ffd42cd""}",t,backfilled
psr-893f5df0-855e-4cfd-8a28-c4e1f27983f7,lpc_qsid-1766530641101_electrical_sid-0y03jft3_e6a94193,,,tid-fjwr30ib,qsid-1766530641101,2026-05-04 12:09:23.197384,lpc,lpc,eaton,electrical,v2,"{""sku"": ""qsid-1766530641101"", ""type"": ""lpc"", ""item_id"": ""sid-0y03jft3"", ""category"": ""electrical"", ""name_hash"": ""e6a94193""}",t,backfilled
psr-42ef49bf-bf7a-411a-9d22-3fe05fc7f78a,lpc_qsid-1766530641101_electrical_sid-39fntqh8_e6a94193,,,tid-lt2t1wzu,qsid-1766530641101,2026-05-04 12:09:23.197384,lpc,lpc,eaton,electrical,v2,"{""sku"": ""qsid-1766530641101"", ""type"": ""lpc"", ""item_id"": ""sid-39fntqh8"", ""category"": ""electrical"", ""name_hash"": ""e6a94193""}",t,backfilled
psr-73e779fe-a7ea-4ba2-851e-cdeeec4df381,lpc_qsid-1766530641101_electrical_sid-6mqo5z4o_e6a94193,,,tid-r6cccpag,qsid-1766530641101,2026-05-04 12:09:23.197384,lpc,lpc,eaton,electrical,v2,"{""sku"": ""qsid-1766530641101"", ""type"": ""lpc"", ""item_id"": ""sid-6mqo5z4o"", ""category"": ""electrical"", ""name_hash"": ""e6a94193""}",t,backfilled
psr-793a8d21-694f-48df-a2a0-b125d763b33e,lpc_qsid-1766530641101_electrical_sid-hp9zlj37_e6a94193,,,tenant-1774885228681,qsid-1766530641101,2026-05-04 12:09:23.197384,lpc,lpc,eaton,electrical,v2,"{""sku"": ""qsid-1766530641101"", ""type"": ""lpc"", ""item_id"": ""sid-hp9zlj37"", ""category"": ""electrical"", ""name_hash"": ""e6a94193""}",t,backfilled
psr-51ce3939-5a22-4209-a435-1a15386d57f7,lpc_qsid-1766530641101_electrical_sid-huc79535_e6a94193,,,tid-8622qs2t,qsid-1766530641101,2026-05-04 12:09:23.197384,lpc,lpc,eaton,electrical,v2,"{""sku"": ""qsid-1766530641101"", ""type"": ""lpc"", ""item_id"": ""sid-huc79535"", ""category"": ""electrical"", ""name_hash"": ""e6a94193""}",t,backfilled
psr-8fde15d3-64d0-472c-ac14-47476b75f508,lpc_qsid-1766530641101_electrical_sid-j7o3jwsp_e6a94193,,,tid-042hi7ju,qsid-1766530641101,2026-05-04 12:09:23.197384,lpc,lpc,eaton,electrical,v2,"{""sku"": ""qsid-1766530641101"", ""type"": ""lpc"", ""item_id"": ""sid-j7o3jwsp"", ""category"": ""electrical"", ""name_hash"": ""e6a94193""}",t,backfilled
psr-e4730a36-84be-4eef-a1af-ae3b17151ccf,lpc_qsid-1766530641101_electrical_sid-kxwbgw9w_e6a94193,,,tid-qki0mjdb,qsid-1766530641101,2026-05-04 12:09:23.197384,lpc,lpc,eaton,electrical,v2,"{""sku"": ""qsid-1766530641101"", ""type"": ""lpc"", ""item_id"": ""sid-kxwbgw9w"", ""category"": ""electrical"", ""name_hash"": ""e6a94193""}",t,backfilled
psr-bf2e60c2-3d60-4a2d-8e7f-7885853ae59a,lpc_qsid-1766530641101_electrical_sid-nv76pso8_e6a94193,,,tid-veid875z,qsid-1766530641101,2026-05-04 12:09:23.197384,lpc,lpc,eaton,electrical,v2,"{""sku"": ""qsid-1766530641101"", ""type"": ""lpc"", ""item_id"": ""sid-nv76pso8"", ""category"": ""electrical"", ""name_hash"": ""e6a94193""}",t,backfilled
psr-ff5830bf-1e05-4428-808b-442cacea84b4,lpc_qsid-1766530641101_electrical_sid-q8ww7uzy_e6a94193,,,tid-a3813d7i,qsid-1766530641101,2026-05-04 12:09:23.197384,lpc,lpc,eaton,electrical,v2,"{""sku"": ""qsid-1766530641101"", ""type"": ""lpc"", ""item_id"": ""sid-q8ww7uzy"", ""category"": ""electrical"", ""name_hash"": ""e6a94193""}",t,backfilled
psr-ea4bacec-b0e2-4b6d-b1cc-56ef2a03b7a1,lpc_qsid-1766530641101_electrical_sid-ti4azyti_e6a94193,,,tid-mrsyk3w6,qsid-1766530641101,2026-05-04 12:09:23.197384,lpc,lpc,eaton,electrical,v2,"{""sku"": ""qsid-1766530641101"", ""type"": ""lpc"", ""item_id"": ""sid-ti4azyti"", ""category"": ""electrical"", ""name_hash"": ""e6a94193""}",t,backfilled
psr-095e188b-187b-4457-848c-c0b90bd9b32a,lpc_qsid-1766530676991_living-room_sid-19124cgl_0777ea96,,,tid-qki0mjdb,qsid-1766530676991,2026-05-04 12:09:23.197384,lpc,lpc,magnolia-home,living-room,v2,"{""sku"": ""qsid-1766530676991"", ""type"": ""lpc"", ""item_id"": ""sid-19124cgl"", ""category"": ""living-room"", ""name_hash"": ""0777ea96""}",t,backfilled
psr-b666b73f-b803-46ac-9dd9-92c7975fa06d,lpc_qsid-1766530676991_living-room_sid-3o2cg3x0_0777ea96,,,tid-fjwr30ib,qsid-1766530676991,2026-05-04 12:09:23.197384,lpc,lpc,magnolia-home,living-room,v2,"{""sku"": ""qsid-1766530676991"", ""type"": ""lpc"", ""item_id"": ""sid-3o2cg3x0"", ""category"": ""living-room"", ""name_hash"": ""0777ea96""}",t,backfilled
psr-3599daf0-3a46-4df8-aa2c-92be6c6bbcbc,lpc_qsid-1766530676991_living-room_sid-578n6ep7_0777ea96,,,tid-veid875z,qsid-1766530676991,2026-05-04 12:09:23.197384,lpc,lpc,magnolia-home,living-room,v2,"{""sku"": ""qsid-1766530676991"", ""type"": ""lpc"", ""item_id"": ""sid-578n6ep7"", ""category"": ""living-room"", ""name_hash"": ""0777ea96""}",t,backfilled
psr-99147e1a-e8e3-46f3-be52-d24c16a04bf6,lpc_qsid-1766530676991_living-room_sid-6su2jn8o_0777ea96,,,tid-a3813d7i,qsid-1766530676991,2026-05-04 12:09:23.197384,lpc,lpc,magnolia-home,living-room,v2,"{""sku"": ""qsid-1766530676991"", ""type"": ""lpc"", ""item_id"": ""sid-6su2jn8o"", ""category"": ""living-room"", ""name_hash"": ""0777ea96""}",t,backfilled
psr-5c926535-117a-4e96-bdb4-5da31e346c61,lpc_qsid-1766530676991_living-room_sid-i4ia6557_0777ea96,,,tid-lt2t1wzu,qsid-1766530676991,2026-05-04 12:09:23.197384,lpc,lpc,magnolia-home,living-room,v2,"{""sku"": ""qsid-1766530676991"", ""type"": ""lpc"", ""item_id"": ""sid-i4ia6557"", ""category"": ""living-room"", ""name_hash"": ""0777ea96""}",t,backfilled
psr-15bf3554-f50c-476e-b675-f5409c06f21e,lpc_qsid-1766530676991_living-room_sid-m0o2hhox_0777ea96,,,tid-mrsyk3w6,qsid-1766530676991,2026-05-04 12:09:23.197384,lpc,lpc,magnolia-home,living-room,v2,"{""sku"": ""qsid-1766530676991"", ""type"": ""lpc"", ""item_id"": ""sid-m0o2hhox"", ""category"": ""living-room"", ""name_hash"": ""0777ea96""}",t,backfilled
psr-404b2231-54ad-4a89-9993-0b2e4a57f7f6,lpc_qsid-1766530676991_living-room_sid-o17iw1st_0777ea96,,,tid-042hi7ju,qsid-1766530676991,2026-05-04 12:09:23.197384,lpc,lpc,magnolia-home,living-room,v2,"{""sku"": ""qsid-1766530676991"", ""type"": ""lpc"", ""item_id"": ""sid-o17iw1st"", ""category"": ""living-room"", ""name_hash"": ""0777ea96""}",t,backfilled
psr-baac1909-0c6c-4658-a46b-ad59d2f37063,lpc_qsid-1766530676991_living-room_sid-pcjwag8v_0777ea96,,,tid-r6cccpag,qsid-1766530676991,2026-05-04 12:09:23.197384,lpc,lpc,magnolia-home,living-room,v2,"{""sku"": ""qsid-1766530676991"", ""type"": ""lpc"", ""item_id"": ""sid-pcjwag8v"", ""category"": ""living-room"", ""name_hash"": ""0777ea96""}",t,backfilled
psr-53fece0a-5b32-4c83-aa26-36a1ab70fc5f,lpc_qsid-1766530676991_living-room_sid-rx9svk7h_0777ea96,,,tenant-1774885228681,qsid-1766530676991,2026-05-04 12:09:23.197384,lpc,lpc,magnolia-home,living-room,v2,"{""sku"": ""qsid-1766530676991"", ""type"": ""lpc"", ""item_id"": ""sid-rx9svk7h"", ""category"": ""living-room"", ""name_hash"": ""0777ea96""}",t,backfilled
psr-ac8adace-157e-47e5-a55f-a14f4ae800ff,lpc_qsid-1766530676991_living-room_sid-tkd9br9j_0777ea96,,,tid-8622qs2t,qsid-1766530676991,2026-05-04 12:09:23.197384,lpc,lpc,magnolia-home,living-room,v2,"{""sku"": ""qsid-1766530676991"", ""type"": ""lpc"", ""item_id"": ""sid-tkd9br9j"", ""category"": ""living-room"", ""name_hash"": ""0777ea96""}",t,backfilled
psr-8bfd2625-d2e4-4e89-aedc-f6dfad18399a,lpc_qsid-1766530676992_bedroom_sid-8pw3ctc0_6e60f168,,,tid-r6cccpag,qsid-1766530676992,2026-05-04 12:09:23.197384,lpc,lpc,everwood,bedroom,v2,"{""sku"": ""qsid-1766530676992"", ""type"": ""lpc"", ""item_id"": ""sid-8pw3ctc0"", ""category"": ""bedroom"", ""name_hash"": ""6e60f168""}",t,backfilled
psr-4f1263bc-b97f-48d3-a6da-ff2becde629e,lpc_qsid-1766530676992_bedroom_sid-fkm8kz7o_6e60f168,,,tenant-1774885228681,qsid-1766530676992,2026-05-04 12:09:23.197384,lpc,lpc,everwood,bedroom,v2,"{""sku"": ""qsid-1766530676992"", ""type"": ""lpc"", ""item_id"": ""sid-fkm8kz7o"", ""category"": ""bedroom"", ""name_hash"": ""6e60f168""}",t,backfilled
psr-cbf360e1-4c75-44fe-a447-507dc238a7b8,lpc_qsid-1766530676992_bedroom_sid-k3ta467y_6e60f168,,,tid-fjwr30ib,qsid-1766530676992,2026-05-04 12:09:23.197384,lpc,lpc,everwood,bedroom,v2,"{""sku"": ""qsid-1766530676992"", ""type"": ""lpc"", ""item_id"": ""sid-k3ta467y"", ""category"": ""bedroom"", ""name_hash"": ""6e60f168""}",t,backfilled
psr-533d388a-a5f9-4fe1-9f35-3eb86263cd1c,lpc_qsid-1766530676992_bedroom_sid-l3meex1e_6e60f168,,,tid-8622qs2t,qsid-1766530676992,2026-05-04 12:09:23.197384,lpc,lpc,everwood,bedroom,v2,"{""sku"": ""qsid-1766530676992"", ""type"": ""lpc"", ""item_id"": ""sid-l3meex1e"", ""category"": ""bedroom"", ""name_hash"": ""6e60f168""}",t,backfilled
psr-f1db3b4e-c1e5-401e-9b47-ff57b3caa9cc,lpc_qsid-1766530676992_bedroom_sid-pdi3151k_6e60f168,,,tid-lt2t1wzu,qsid-1766530676992,2026-05-04 12:09:23.197384,lpc,lpc,everwood,bedroom,v2,"{""sku"": ""qsid-1766530676992"", ""type"": ""lpc"", ""item_id"": ""sid-pdi3151k"", ""category"": ""bedroom"", ""name_hash"": ""6e60f168""}",t,backfilled
psr-bfba1292-32a9-47e1-9000-9d8e0207aa5b,lpc_qsid-1766530676992_bedroom_sid-q31wrzow_6e60f168,,,tid-a3813d7i,qsid-1766530676992,2026-05-04 12:09:23.197384,lpc,lpc,everwood,bedroom,v2,"{""sku"": ""qsid-1766530676992"", ""type"": ""lpc"", ""item_id"": ""sid-q31wrzow"", ""category"": ""bedroom"", ""name_hash"": ""6e60f168""}",t,backfilled
psr-b5cfc272-96a9-42f5-9788-20b0732404bf,lpc_qsid-1766530676992_bedroom_sid-v59p6tj1_6e60f168,,,tid-042hi7ju,qsid-1766530676992,2026-05-04 12:09:23.197384,lpc,lpc,everwood,bedroom,v2,"{""sku"": ""qsid-1766530676992"", ""type"": ""lpc"", ""item_id"": ""sid-v59p6tj1"", ""category"": ""bedroom"", ""name_hash"": ""6e60f168""}",t,backfilled
psr-1948225a-31a1-47f5-a7ef-3172dfa774e7,lpc_qsid-1766530676992_bedroom_sid-xs7k9let_6e60f168,,,tid-veid875z,qsid-1766530676992,2026-05-04 12:09:23.197384,lpc,lpc,everwood,bedroom,v2,"{""sku"": ""qsid-1766530676992"", ""type"": ""lpc"", ""item_id"": ""sid-xs7k9let"", ""category"": ""bedroom"", ""name_hash"": ""6e60f168""}",t,backfilled
psr-a17af147-c9d1-471b-9723-2c90fe852df3,lpc_qsid-1766530676992_bedroom_sid-zmjg0wz1_6e60f168,,,tid-mrsyk3w6,qsid-1766530676992,2026-05-04 12:09:23.197384,lpc,lpc,everwood,bedroom,v2,"{""sku"": ""qsid-1766530676992"", ""type"": ""lpc"", ""item_id"": ""sid-zmjg0wz1"", ""category"": ""bedroom"", ""name_hash"": ""6e60f168""}",t,backfilled
psr-299c8f90-a45c-4876-902e-1022430cdfd9,lpc_qsid-1766530676992_bedroom_sid-zw0vm3cj_6e60f168,,,tid-qki0mjdb,qsid-1766530676992,2026-05-04 12:09:23.197384,lpc,lpc,everwood,bedroom,v2,"{""sku"": ""qsid-1766530676992"", ""type"": ""lpc"", ""item_id"": ""sid-zw0vm3cj"", ""category"": ""bedroom"", ""name_hash"": ""6e60f168""}",t,backfilled
psr-eda23b05-057d-48d6-9d3a-2d0a54893671,lpc_qsid-1766530676993_office-furniture_sid-58cx27ed_0d44c267,,,tid-8622qs2t,qsid-1766530676993,2026-05-04 12:09:23.197384,lpc,lpc,ergotech,office-furniture,v2,"{""sku"": ""qsid-1766530676993"", ""type"": ""lpc"", ""item_id"": ""sid-58cx27ed"", ""category"": ""office-furniture"", ""name_hash"": ""0d44c267""}",t,backfilled
psr-9667abf1-e56b-410a-92c7-bca7ffbcd2a1,lpc_qsid-1766530676993_office-furniture_sid-5b9jyhj2_0d44c267,,,tid-r6cccpag,qsid-1766530676993,2026-05-04 12:09:23.197384,lpc,lpc,ergotech,office-furniture,v2,"{""sku"": ""qsid-1766530676993"", ""type"": ""lpc"", ""item_id"": ""sid-5b9jyhj2"", ""category"": ""office-furniture"", ""name_hash"": ""0d44c267""}",t,backfilled
psr-da2cbea6-38db-4ccb-8886-babee2d82e37,lpc_qsid-1766530676993_office-furniture_sid-cwbeqg4y_0d44c267,,,tid-042hi7ju,qsid-1766530676993,2026-05-04 12:09:23.197384,lpc,lpc,ergotech,office-furniture,v2,"{""sku"": ""qsid-1766530676993"", ""type"": ""lpc"", ""item_id"": ""sid-cwbeqg4y"", ""category"": ""office-furniture"", ""name_hash"": ""0d44c267""}",t,backfilled
psr-4ec37033-6766-44b4-ada9-4ea07b208487,lpc_qsid-1766530676993_office-furniture_sid-db5r3mby_0d44c267,,,tid-fjwr30ib,qsid-1766530676993,2026-05-04 12:09:23.197384,lpc,lpc,ergotech,office-furniture,v2,"{""sku"": ""qsid-1766530676993"", ""type"": ""lpc"", ""item_id"": ""sid-db5r3mby"", ""category"": ""office-furniture"", ""name_hash"": ""0d44c267""}",t,backfilled
psr-9788bc48-26c3-4a0c-8d16-603ba075460e,lpc_qsid-1766530676993_office-furniture_sid-ik3u0b1k_0d44c267,,,tid-veid875z,qsid-1766530676993,2026-05-04 12:09:23.197384,lpc,lpc,ergotech,office-furniture,v2,"{""sku"": ""qsid-1766530676993"", ""type"": ""lpc"", ""item_id"": ""sid-ik3u0b1k"", ""category"": ""office-furniture"", ""name_hash"": ""0d44c267""}",t,backfilled
psr-80fe7b40-5c4a-4f86-91d4-c3c25b04a872,lpc_qsid-1766530676993_office-furniture_sid-l3eddtmj_0d44c267,,,tid-mrsyk3w6,qsid-1766530676993,2026-05-04 12:09:23.197384,lpc,lpc,ergotech,office-furniture,v2,"{""sku"": ""qsid-1766530676993"", ""type"": ""lpc"", ""item_id"": ""sid-l3eddtmj"", ""category"": ""office-furniture"", ""name_hash"": ""0d44c267""}",t,backfilled
psr-c2bc7de7-9895-41e8-b132-b8d998b5cd73,lpc_qsid-1766530676993_office-furniture_sid-lr0rq159_0d44c267,,,tid-qki0mjdb,qsid-1766530676993,2026-05-04 12:09:23.197384,lpc,lpc,ergotech,office-furniture,v2,"{""sku"": ""qsid-1766530676993"", ""type"": ""lpc"", ""item_id"": ""sid-lr0rq159"", ""category"": ""office-furniture"", ""name_hash"": ""0d44c267""}",t,backfilled
psr-8726df01-b133-4728-94a4-5349ff4fc9df,lpc_qsid-1766530676993_office-furniture_sid-nn17110i_0d44c267,,,tenant-1774885228681,qsid-1766530676993,2026-05-04 12:09:23.197384,lpc,lpc,ergotech,office-furniture,v2,"{""sku"": ""qsid-1766530676993"", ""type"": ""lpc"", ""item_id"": ""sid-nn17110i"", ""category"": ""office-furniture"", ""name_hash"": ""0d44c267""}",t,backfilled
psr-fe0ce0c8-5405-4873-96b2-fc8f63b00ee4,lpc_qsid-1766530676993_office-furniture_sid-t105xknm_0d44c267,,,tid-a3813d7i,qsid-1766530676993,2026-05-04 12:09:23.197384,lpc,lpc,ergotech,office-furniture,v2,"{""sku"": ""qsid-1766530676993"", ""type"": ""lpc"", ""item_id"": ""sid-t105xknm"", ""category"": ""office-furniture"", ""name_hash"": ""0d44c267""}",t,backfilled
psr-d6cfdb2e-e769-4d52-8d32-a6cccd3d78d3,lpc_qsid-1766530676993_office-furniture_sid-x2kvnlec_0d44c267,,,tid-lt2t1wzu,qsid-1766530676993,2026-05-04 12:09:23.197384,lpc,lpc,ergotech,office-furniture,v2,"{""sku"": ""qsid-1766530676993"", ""type"": ""lpc"", ""item_id"": ""sid-x2kvnlec"", ""category"": ""office-furniture"", ""name_hash"": ""0d44c267""}",t,backfilled
psr-56ad93c4-3b16-45d9-bd9b-9ea4a0db1847,lpc_qsid-1766530676994_outdoor-furniture_sid-88ub7ku6_170090f9,,,tid-qki0mjdb,qsid-1766530676994,2026-05-04 12:09:23.197384,lpc,lpc,harbour-outdoor,outdoor-furniture,v2,"{""sku"": ""qsid-1766530676994"", ""type"": ""lpc"", ""item_id"": ""sid-88ub7ku6"", ""category"": ""outdoor-furniture"", ""name_hash"": ""170090f9""}",t,backfilled
psr-713b57cf-30c8-4d62-89bf-6770edc824f9,lpc_qsid-1766530676994_outdoor-furniture_sid-8coxdi96_170090f9,,,tid-042hi7ju,qsid-1766530676994,2026-05-04 12:09:23.197384,lpc,lpc,harbour-outdoor,outdoor-furniture,v2,"{""sku"": ""qsid-1766530676994"", ""type"": ""lpc"", ""item_id"": ""sid-8coxdi96"", ""category"": ""outdoor-furniture"", ""name_hash"": ""170090f9""}",t,backfilled
psr-2257240e-f0f8-4b18-a1f3-c6e071a8bc7c,lpc_qsid-1766530676994_outdoor-furniture_sid-8i2sqe4p_170090f9,,,tid-lt2t1wzu,qsid-1766530676994,2026-05-04 12:09:23.197384,lpc,lpc,harbour-outdoor,outdoor-furniture,v2,"{""sku"": ""qsid-1766530676994"", ""type"": ""lpc"", ""item_id"": ""sid-8i2sqe4p"", ""category"": ""outdoor-furniture"", ""name_hash"": ""170090f9""}",t,backfilled
psr-92121338-0208-4f1c-9d02-c897802d124c,lpc_qsid-1766530676994_outdoor-furniture_sid-bmc97a77_170090f9,,,tid-mrsyk3w6,qsid-1766530676994,2026-05-04 12:09:23.197384,lpc,lpc,harbour-outdoor,outdoor-furniture,v2,"{""sku"": ""qsid-1766530676994"", ""type"": ""lpc"", ""item_id"": ""sid-bmc97a77"", ""category"": ""outdoor-furniture"", ""name_hash"": ""170090f9""}",t,backfilled
psr-92c0d44c-ce10-40a0-a9aa-ecf41cc5521e,lpc_qsid-1766530676994_outdoor-furniture_sid-j73ijijb_170090f9,,,tid-fjwr30ib,qsid-1766530676994,2026-05-04 12:09:23.197384,lpc,lpc,harbour-outdoor,outdoor-furniture,v2,"{""sku"": ""qsid-1766530676994"", ""type"": ""lpc"", ""item_id"": ""sid-j73ijijb"", ""category"": ""outdoor-furniture"", ""name_hash"": ""170090f9""}",t,backfilled
