id,name,slug,description,google_category_id,parent_id,level,icon_emoji,sort_order,is_active,is_featured,created_at,updated_at,gcid
cat_9b1cba0e-1488-4a95-9db8-701e7cb87849,Seasonal Goods Store,seasonal-goods-store,Seasonal Goods Store - Business category for seasonal goods store,gcid:seasonal-goods-store,,0,🏬,3160,t,f,2025-12-03 22:39:28.82+00,2026-01-07 19:42:38.274596+00,gcid:seasonal_goods_store
cat_a15a965d-09e5-4b58-921f-a8e40c625cf9,Sewing Machine Store,sewing-machine-store,Sewing Machine Store - Business category for sewing machine store,gcid:sewing-machine-store,,0,🏬,3170,t,f,2025-12-03 22:40:53.334+00,2026-01-07 19:42:38.274596+00,gcid:sewing_machine_store
cat_625dba00-1713-434a-b83d-50bcfaf5f253,Sheet Music Store,sheet-music-store,Sheet Music Store - Business category for sheet music store,gcid:sheet-music-store,,0,🏬,3180,t,f,2025-12-03 22:40:53.549+00,2026-01-07 19:42:38.274596+00,gcid:sheet_music_store
cat_7e3201de-6cef-4e5f-864b-2a6c2e0345db,Shelving Store,shelving-store,Shelving Store - Business category for shelving store,gcid:shelving-store,,0,🏬,3190,t,f,2025-12-03 22:40:53.819+00,2026-01-07 19:42:38.274596+00,gcid:shelving_store
cat_63b16170-2269-472b-99eb-7526628fa3ec,Shoe Store,shoe-store,Shoe Store - Business category for shoe store,gcid:shoe-store,,0,🏬,3200,t,f,2025-12-03 22:40:54.03+00,2026-01-07 19:42:38.274596+00,gcid:shoe_store
cat_ad309da2-c181-4343-90dd-3285c030b92a,Shop Supermarket Furniture Store,shop-supermarket-furniture-store,Shop Supermarket Furniture Store - Business category for shop supermarket furniture store,gcid:shop-supermarket-furniture-store,,0,🏪,3210,t,f,2025-12-03 22:16:55.614+00,2026-01-07 19:42:38.274596+00,gcid:shop_supermarket_furniture_store
cat_689f369f-91b5-4bdc-91ad-4fdc437bb5c5,Silk Store,silk-store,Silk Store - Business category for silk store,gcid:silk-store,,0,🏬,3220,t,f,2025-12-03 22:40:54.446+00,2026-01-07 19:42:38.274596+00,gcid:silk_store
cat_315998c8-cb54-4b63-9c15-bb9872847641,Soccer Store,soccer-store,Soccer Store - Business category for soccer store,gcid:soccer-store,,0,🏬,3240,t,f,2025-12-03 22:40:54.885+00,2026-01-07 19:42:38.274596+00,gcid:soccer_store
cat_fad6c61b-f835-428e-8154-0c3e301cd913,Sofa Store,sofa-store,Sofa Store - Business category for sofa store,gcid:sofa-store,,0,🏬,3250,t,f,2025-12-03 22:40:55.092+00,2026-01-07 19:42:38.274596+00,gcid:sofa_store
cat_9dcec5c7-0c1b-4ce2-83f8-7be16afabfb8,Souvenir Store,souvenir-store,Souvenir Store - Business category for souvenir store,gcid:souvenir-store,,0,🏬,3260,t,f,2025-12-03 22:40:55.321+00,2026-01-07 19:42:38.274596+00,gcid:souvenir_store
cat_a36754cd-fc39-4041-ade9-2399bada7071,Spice Store,spice-store,Spice Store - Business category for spice store,gcid:spice-store,,0,🏬,3270,t,f,2025-12-03 22:40:55.528+00,2026-01-07 19:42:38.274596+00,gcid:spice_store
cat_6e806154-c4ae-4a82-a7e5-92e500deb304,Sporting Goods Store,sporting-goods-store,Sporting Goods Store - Business category for sporting goods store,gcid:sporting-goods-store,,0,🏬,3280,t,f,2025-12-03 22:39:29.034+00,2026-01-07 19:42:38.274596+00,gcid:sporting_goods_store
cat_b705c48b-d85c-4d2f-bb15-0c08b3f77c8f,Sports Card Store,sports-card-store,Sports Card Store - Business category for sports card store,gcid:sports-card-store,,0,🏬,3290,t,f,2025-12-03 22:40:55.951+00,2026-01-07 19:42:38.274596+00,gcid:sports_card_store
cat_7f03044c-6679-4f88-b1ad-f7556cdfa669,Sports Memorabilia Store,sports-memorabilia-store,Sports Memorabilia Store - Business category for sports memorabilia store,gcid:sports-memorabilia-store,,0,🏬,3300,t,f,2025-12-03 22:40:56.161+00,2026-01-07 19:42:38.274596+00,gcid:sports_memorabilia_store
cat_303bf2d9-6709-42b5-98f0-d60711bf8d57,Sports Nutrition Store,sports-nutrition-store,Sports Nutrition Store - Business category for sports nutrition store,gcid:sports-nutrition-store,,0,🏬,3310,t,f,2025-12-03 22:40:56.359+00,2026-01-07 19:42:38.274596+00,gcid:sports_nutrition_store
cat_78ec7f56-32cf-430c-bda5-d0a7a9d6c85e,Sportswear Store,sportswear-store,Sportswear Store - Business category for sportswear store,gcid:sportswear-store,,0,🏬,3320,t,f,2025-12-03 22:40:56.569+00,2026-01-07 19:42:38.274596+00,gcid:sportswear_store
cat_707d599c-f7db-4b90-a634-3aa148bf3a22,State Liquor Store,state-liquor-store,State Liquor Store - Business category for state liquor store,gcid:state-liquor-store,,0,🏬,3330,t,f,2025-12-03 22:40:56.768+00,2026-01-07 19:42:38.274596+00,gcid:state_liquor_store
cat_bf2b9558-9344-416d-b48d-24285048fb11,Stationery Store,stationery-store,Stationery Store - Business category for stationery store,gcid:stationery-store,,0,🏬,3340,t,f,2025-12-03 22:40:56.975+00,2026-01-07 19:42:38.274596+00,gcid:stationery_store
cat_1d3273c7-86b8-4226-94d3-62da73ffc2a9,Stereo Rental Store,stereo-rental-store,Stereo Rental Store - Business category for stereo rental store,gcid:stereo-rental-store,,0,🏬,3350,t,f,2025-12-03 22:40:57.176+00,2026-01-07 19:42:38.274596+00,gcid:stereo_rental_store
cat_39703060-1400-4008-89b9-6d472c5eea37,Stereo Store,stereo-store,Stereo Store - Business category for stereo store,gcid:stereo-store,,0,🏬,3360,t,f,2025-12-03 22:40:57.389+00,2026-01-07 19:42:38.274596+00,gcid:stereo_store
cat_da7bf02d-0ace-4555-9e8f-e7c8acf5496a,store,store,Store - Business category for store,gcid:store,,0,🏬,3370,t,f,2025-12-03 22:40:57.593+00,2026-01-07 19:42:38.274596+00,gcid:store
cat_c50fcd7c-98cf-4ca6-b6bb-157ca143116d,Store Equipment Supplier,store-equipment-supplier,Store Equipment Supplier - Business category for store equipment supplier,gcid:store-equipment-supplier,,0,🏬,3380,t,f,2025-12-03 22:40:58.06+00,2026-01-07 19:42:38.274596+00,gcid:store_equipment_supplier
cat_3492568f-2805-475a-be13-96bd0df81e1a,Store Fixture Supplier,store-fixture-supplier,Store Fixture Supplier - Business category for store fixture supplier,gcid:store-fixture-supplier,,0,🏬,3390,t,f,2025-12-03 22:40:58.26+00,2026-01-07 19:42:38.274596+00,gcid:store_fixture_supplier
cat_223795de-a166-494d-9941-5a662fff50a9,Sunglasses Store,sunglasses-store,Sunglasses Store - Business category for sunglasses store,gcid:sunglasses-store,,0,🏬,3400,t,f,2025-12-03 22:40:58.459+00,2026-01-07 19:42:38.274596+00,gcid:sunglasses_store
cat_83bbdecf-8074-4f66-824f-458973431b46,supermarket,supermarket,Supermarket - Business category for supermarket,gcid:supermarket,,0,🏪,3410,t,f,2025-12-03 22:16:55.864+00,2026-01-07 19:42:38.274596+00,gcid:supermarket
cat_75a9a522-a040-423a-ac0f-7945a9b84adc,Surgical Supply Store,surgical-supply-store,Surgical Supply Store - Business category for surgical supply store,gcid:surgical-supply-store,,0,🏬,3420,t,f,2025-12-03 22:40:58.656+00,2026-01-07 19:42:38.274596+00,gcid:surgical_supply_store
cat_1bee7b1f-e2bb-4971-882e-3e8518273fc6,Surplus Store,surplus-store,Surplus Store - Business category for surplus store,gcid:surplus-store,,0,🏬,3430,t,f,2025-12-03 22:40:58.868+00,2026-01-07 19:42:38.274596+00,gcid:surplus_store
cat_5e35782a-1a07-4807-99ff-857069cfb01c,Swimming Pool Supply Store,swimming-pool-supply-store,Swimming Pool Supply Store - Business category for swimming pool supply store,gcid:swimming-pool-supply-store,,0,🏬,3440,t,f,2025-12-03 22:40:59.087+00,2026-01-07 19:42:38.274596+00,gcid:swimming_pool_supply_store
cat_af2306af-a5e4-4fa5-b9b0-e51ff73b788d,Swimwear Store,swimwear-store,Swimwear Store - Business category for swimwear store,gcid:swimwear-store,,0,🏬,3450,t,f,2025-12-03 22:40:59.301+00,2026-01-07 19:42:38.274596+00,gcid:swimwear_store
cat_f8dd7b9a-bc6a-4c57-84e2-0832d03ff4d8,T Shirt Store,t-shirt-store,T Shirt Store - Business category for t shirt store,gcid:t-shirt-store,,0,🏬,3460,t,f,2025-12-03 22:40:59.506+00,2026-01-07 19:42:38.274596+00,gcid:t_shirt_store
cat_4c542445-0cd2-4d5f-b087-29e6e2d4c791,Table Tennis Supply Store,table-tennis-supply-store,Table Tennis Supply Store - Business category for table tennis supply store,gcid:table-tennis-supply-store,,0,🏬,3470,t,f,2025-12-03 22:40:59.712+00,2026-01-07 19:42:38.274596+00,gcid:table_tennis_supply_store
cat_5b2bf73d-f73f-4cdf-8ab3-9f4e7857e419,Tatami Store,tatami-store,Tatami Store - Business category for tatami store,gcid:tatami-store,,0,🏬,3480,t,f,2025-12-03 22:40:59.927+00,2026-01-07 19:42:38.274596+00,gcid:tatami_store
cat_ea903ed1-2cb0-4ee1-8da9-88a6762b4ac2,Tattoo Supply Store,tattoo-supply-store,Tattoo Supply Store - Business category for tattoo supply store,gcid:tattoo-supply-store,,0,🏬,3490,t,f,2025-12-03 22:41:00.131+00,2026-01-07 19:42:38.274596+00,gcid:tattoo_supply_store
cat_6bd4394f-47da-404d-8939-583ffe78d72b,Tea Market Place,tea-market-place,Tea Market Place - Business category for tea market place,gcid:tea-market-place,,0,🏪,3500,t,f,2025-12-03 22:16:56.116+00,2026-01-07 19:42:38.274596+00,gcid:tea_market_place
cat_dcee9cdd-6916-481f-af1c-04e8adba73d1,Tea Store,tea-store,Tea Store - Business category for tea store,gcid:tea-store,,0,🏬,3510,t,f,2025-12-03 22:41:00.33+00,2026-01-07 19:42:38.274596+00,gcid:tea_store
cat_dd12e52b-a2ac-4787-90be-d70573affe54,Telemarketing Service,telemarketing-service,Telemarketing Service - Business category for telemarketing service,gcid:telemarketing-service,,0,🏪,3520,t,f,2025-12-03 22:16:56.375+00,2026-01-07 19:42:38.274596+00,gcid:telemarketing_service
cat_e294e463-544b-48e3-9c87-5ecc708c9cda,Telescope Store,telescope-store,Telescope Store - Business category for telescope store,gcid:telescope-store,,0,🏬,3530,t,f,2025-12-03 22:41:00.531+00,2026-01-07 19:42:38.274596+00,gcid:telescope_store
cat_8b1e3761-27c6-43f3-90f7-5999f1c09c52,Tennis Store,tennis-store,Tennis Store - Business category for tennis store,gcid:tennis-store,,0,🏬,3540,t,f,2025-12-03 22:41:00.733+00,2026-01-07 19:42:38.274596+00,gcid:tennis_store
cat_d5952a55-2cdb-489b-9a9a-6bae666adead,Theater Supply Store,theater-supply-store,Theater Supply Store - Business category for theater supply store,gcid:theater-supply-store,,0,🏬,3550,t,f,2025-12-03 22:41:00.932+00,2026-01-07 19:42:38.274596+00,gcid:theater_supply_store
cat_bf00a875-aa38-4234-8f27-47177181d23b,Thrift Store,thrift-store,Thrift Store - Business category for thrift store,gcid:thrift-store,,0,🏬,3560,t,f,2025-12-03 22:41:01.13+00,2026-01-07 19:42:38.274596+00,gcid:thrift_store
cat_1c72668e-b3bc-44d6-99ed-90b9fa50522b,Tile Store,tile-store,Tile Store - Business category for tile store,gcid:tile-store,,0,🏬,3570,t,f,2025-12-03 22:41:01.344+00,2026-01-07 19:42:38.274596+00,gcid:tile_store
cat_dca5e031-67e9-499d-8b98-7a87df8496d6,Toiletries Store,toiletries-store,Toiletries Store - Business category for toiletries store,gcid:toiletries-store,,0,🏬,3580,t,f,2025-12-03 22:41:01.545+00,2026-01-07 19:42:38.274596+00,gcid:toiletries_store
cat_37d39012-d026-41df-a896-e4c95f8c84c0,Tool Store,tool-store,Tool Store - Business category for tool store,gcid:tool-store,,0,🏬,3590,t,f,2025-12-03 22:41:01.754+00,2026-01-07 19:42:38.274596+00,gcid:tool_store
cat_f669aff6-b04e-4b77-9e50-d12af12eaeeb,Tractor Parts Store,tractor-parts-store,Tractor Parts Store - Business category for tractor parts store,gcid:tractor-parts-store,,0,🏬,3610,t,f,2025-12-03 22:41:02.17+00,2026-01-07 19:42:38.274596+00,gcid:tractor_parts_store
cat_1073c0f8-c775-42c3-9091-3a50139ca087,Trading Card Store,trading-card-store,Trading Card Store - Business category for trading card store,gcid:trading-card-store,,0,🏬,3620,t,f,2025-12-03 22:41:02.373+00,2026-01-07 19:42:38.274596+00,gcid:trading_card_store
cat_b61cccd0-9098-4dcc-a82e-ce4ba2bf24bd,Traditional Kostume Store,traditional-kostume-store,Traditional Kostume Store - Business category for traditional kostume store,gcid:traditional-kostume-store,,0,🏬,3630,t,f,2025-12-03 22:41:02.574+00,2026-01-07 19:42:38.274596+00,gcid:traditional_kostume_store
cat_f6cdd049-4886-457a-96db-055fefca1d02,Traditional Market,traditional-market,Traditional Market - Business category for traditional market,gcid:traditional-market,,0,🏪,3640,t,f,2025-12-03 22:16:56.627+00,2026-01-07 19:42:38.274596+00,gcid:traditional_market
cat_eee81635-071a-4ad6-bd11-cea92e11442c,Trailer Supply Store,trailer-supply-store,Trailer Supply Store - Business category for trailer supply store,gcid:trailer-supply-store,,0,🏬,3650,t,f,2025-12-03 22:41:02.779+00,2026-01-07 19:42:38.274596+00,gcid:trailer_supply_store
cat_e08068e0-b325-4b5b-9d6a-2a885f5ee80c,Tropical Fish Store,tropical-fish-store,Tropical Fish Store - Business category for tropical fish store,gcid:tropical-fish-store,,0,🏬,3660,t,f,2025-12-03 22:41:02.978+00,2026-01-07 19:42:38.274596+00,gcid:tropical_fish_store
cat_471e3121-852d-4976-958b-eff27c6ee4c1,Truck Accessories Store,truck-accessories-store,Truck Accessories Store - Business category for truck accessories store,gcid:truck-accessories-store,,0,🏬,3670,t,f,2025-12-03 22:41:03.183+00,2026-01-07 19:42:38.274596+00,gcid:truck_accessories_store
cat_549b73d0-b375-4945-95b5-2fd615dcf353,Underwear Store,underwear-store,Underwear Store - Business category for underwear store,gcid:underwear-store,,0,🏬,3680,t,f,2025-12-03 22:41:03.383+00,2026-01-07 19:42:38.274596+00,gcid:underwear_store
cat_761cd61b-ccc9-408e-9b26-4da276394291,Unfinished Furniture Store,unfinished-furniture-store,Unfinished Furniture Store - Business category for unfinished furniture store,gcid:unfinished-furniture-store,,0,🏬,3690,t,f,2025-12-03 22:41:03.595+00,2026-01-07 19:42:38.274596+00,gcid:unfinished_furniture_store
cat_7f1ddb3e-a19e-45aa-807d-c4dc67da6d71,Uniform Store,uniform-store,Uniform Store - Business category for uniform store,gcid:uniform-store,,0,🏬,3700,t,f,2025-12-03 22:41:03.803+00,2026-01-07 19:42:38.274596+00,gcid:uniform_store
cat_04adff27-4cbf-4b19-ad22-5b0a4b6b4117,Used Appliance Store,used-appliance-store,Used Appliance Store - Business category for used appliance store,gcid:used-appliance-store,,0,🏬,3710,t,f,2025-12-03 22:41:04.009+00,2026-01-07 19:42:38.274596+00,gcid:used_appliance_store
cat_f35a8c16-390c-437c-99de-15cbaa0d4cee,Used Auto Parts Store,used-auto-parts-store,Used Auto Parts Store - Business category for used auto parts store,gcid:used-auto-parts-store,,0,🏬,3720,t,f,2025-12-03 22:41:04.266+00,2026-01-07 19:42:38.274596+00,gcid:used_auto_parts_store
cat_0ac2a425-51a4-479b-bfad-5e0d3e486ee8,Used Book Store,used-book-store,Used Book Store - Business category for used book store,gcid:used-book-store,,0,🏬,3730,t,f,2025-12-03 22:41:04.474+00,2026-01-07 19:42:38.274596+00,gcid:used_book_store
cat_2c18b654-ba51-47a0-9a1e-829dea4654e5,Used Cd Store,used-cd-store,Used Cd Store - Business category for used cd store,gcid:used-cd-store,,0,🏬,3740,t,f,2025-12-03 22:41:04.688+00,2026-01-07 19:42:38.274596+00,gcid:used_cd_store
cat_ee9c181b-d02d-473a-980f-353c1a054da3,Used Clothing Store,used-clothing-store,Used Clothing Store - Business category for used clothing store,gcid:used-clothing-store,,0,🏬,3750,t,f,2025-12-03 22:41:04.892+00,2026-01-07 19:42:38.274596+00,gcid:used_clothing_store
cat_b4c11a3c-98ab-4bb2-b2a2-d560f2450969,Used Computer Store,used-computer-store,Used Computer Store - Business category for used computer store,gcid:used-computer-store,,0,🏬,3760,t,f,2025-12-03 22:41:05.091+00,2026-01-07 19:42:38.274596+00,gcid:used_computer_store
cat_3d784f6f-31df-4efe-8238-9f730ee35641,Used Furniture Store,used-furniture-store,Used Furniture Store - Business category for used furniture store,gcid:used-furniture-store,,0,🏬,3770,t,f,2025-12-03 22:41:05.293+00,2026-01-07 19:42:38.274596+00,gcid:used_furniture_store
cat_6bf2a10c-fc45-421c-931c-283417999013,Used Game Store,used-game-store,Used Game Store - Business category for used game store,gcid:used-game-store,,0,🏬,3780,t,f,2025-12-03 22:41:05.489+00,2026-01-07 19:42:38.274596+00,gcid:used_game_store
cat_2a148075-26ac-41b1-b380-d11f0020f0a2,Used Musical Instrument Store,used-musical-instrument-store,Used Musical Instrument Store - Business category for used musical instrument store,gcid:used-musical-instrument-store,,0,🏬,3790,t,f,2025-12-03 22:41:05.698+00,2026-01-07 19:42:38.274596+00,gcid:used_musical_instrument_store
cat_042d83d3-97fd-4256-9c21-ba00121ea09c,Used Store Fixture Supplier,used-store-fixture-supplier,Used Store Fixture Supplier - Business category for used store fixture supplier,gcid:used-store-fixture-supplier,,0,🏬,3810,t,f,2025-12-03 22:41:06.109+00,2026-01-07 19:42:38.274596+00,gcid:used_store_fixture_supplier
cat_aa53d003-641b-44f7-82f3-49ec22060848,Vaporizer Store,vaporizer-store,Vaporizer Store - Business category for vaporizer store,gcid:vaporizer-store,,0,🏬,3830,t,f,2025-12-03 22:41:06.525+00,2026-01-07 19:42:38.274596+00,gcid:vaporizer_store
cat_f15ad8c2-7421-40e8-bcb8-d0e8ebbad967,Vegetable Wholesale Market,vegetable-wholesale-market,Vegetable Wholesale Market - Business category for vegetable wholesale market,gcid:vegetable-wholesale-market,,0,🏪,3850,t,f,2025-12-03 22:16:56.858+00,2026-01-07 19:42:38.274596+00,gcid:vegetable_wholesale_market
cat_66832663-ce12-41f7-95f1-a30847364c31,Video Game Rental Store,video-game-rental-store,Video Game Rental Store - Business category for video game rental store,gcid:video-game-rental-store,,0,🏬,3860,t,f,2025-12-03 22:41:06.927+00,2026-01-07 19:42:38.274596+00,gcid:video_game_rental_store
cat_9a401ca5-442f-40b3-a65b-1d8853c5c331,Video Store,video-store,Video Store - Business category for video store,gcid:video-store,,0,🏬,3880,t,f,2025-12-03 22:41:07.332+00,2026-01-07 19:42:38.274596+00,gcid:video_store
cat_7f812958-fa28-4f72-bc9c-5449c43866ce,Vitamin And Supplements Store,vitamin-and-supplements-store,Vitamin And Supplements Store - Business category for vitamin and supplements store,gcid:vitamin-and-supplements-store,,0,🏬,3900,t,f,2025-12-03 22:41:07.758+00,2026-01-07 19:42:38.274596+00,gcid:vitamin_and_supplements_store
cat_9b6a08a5-d133-42dd-b67c-c43f5dc9a814,Wallpaper Store,wallpaper-store,Wallpaper Store - Business category for wallpaper store,gcid:wallpaper-store,,0,🏬,3910,t,f,2025-12-03 22:41:08.112+00,2026-01-07 19:42:38.274596+00,gcid:wallpaper_store
cat_65f5d5d5-7ea3-4a05-a17e-823f76132d79,Washer And Dryer Store,washer-and-dryer-store,Washer And Dryer Store - Business category for washer and dryer store,gcid:washer-and-dryer-store,,0,🏬,3930,t,f,2025-12-03 22:41:08.532+00,2026-01-07 19:42:38.274596+00,gcid:washer_and_dryer_store
cat_7632f649-4a74-4a5e-8762-be166b93ed4f,Waterbed Store,waterbed-store,Waterbed Store - Business category for waterbed store,gcid:waterbed-store,,0,🏬,3950,t,f,2025-12-03 22:41:08.949+00,2026-01-07 19:42:38.274596+00,gcid:waterbed_store
cat_246f9446-100c-42ad-a25b-4e76576af091,Welding Supply Store,welding-supply-store,Welding Supply Store - Business category for welding supply store,gcid:welding-supply-store,,0,🏬,3970,t,f,2025-12-03 22:41:09.423+00,2026-01-07 19:42:38.274596+00,gcid:welding_supply_store
cat_0fe5bbfd-2299-449f-8278-c5e188101e7d,Wheel Store,wheel-store,Wheel Store - Business category for wheel store,gcid:wheel-store,,0,🏬,3990,t,f,2025-12-03 22:41:10.076+00,2026-01-07 19:42:38.274596+00,gcid:wheel_store
cat_90785c36-3165-4fad-8cb1-29ccae6c9f00,Wheelchair Store,wheelchair-store,Wheelchair Store - Business category for wheelchair store,gcid:wheelchair-store,,0,🏬,4000,t,f,2025-12-03 22:41:10.42+00,2026-01-07 19:42:38.274596+00,gcid:wheelchair_store
cat_fda1b616-b2b5-471a-af76-6b90cc84f3a8,Wholesale Drugstore,wholesale-drugstore,Wholesale Drugstore - Business category for wholesale drugstore,gcid:wholesale-drugstore,,0,🏬,4010,t,f,2025-12-03 22:41:10.672+00,2026-01-07 19:42:38.274596+00,gcid:wholesale_drugstore
cat_62566565-fdc8-4291-8111-a418b582d805,Wholesale Food Store,wholesale-food-store,Wholesale Food Store - Business category for wholesale food store,gcid:wholesale-food-store,,0,🏬,4020,t,f,2025-12-03 22:41:10.884+00,2026-01-07 19:42:38.274596+00,gcid:wholesale_food_store
cat_4980b01a-36ab-4ee7-a3f6-7be0dbf00521,Wholesale Market,wholesale-market,Wholesale Market - Business category for wholesale market,gcid:wholesale-market,,0,🏪,4030,t,f,2025-12-03 22:16:57.093+00,2026-01-07 19:42:38.274596+00,gcid:wholesale_market
cat_7bf55a2b-0037-48fb-801c-76a50e96e476,Window Treatment Store,window-treatment-store,Window Treatment Store - Business category for window treatment store,gcid:window-treatment-store,,0,🏬,4050,t,f,2025-12-03 22:41:11.341+00,2026-01-07 19:42:38.274596+00,gcid:window_treatment_store
cat_cbf6f49b-9527-47f3-bc66-57d5870c9fcc,Wine Store,wine-store,Wine Store - Business category for wine store,gcid:wine-store,,0,🏬,4070,t,f,2025-12-03 22:41:11.755+00,2026-01-07 19:42:38.274596+00,gcid:wine_store
cat_a664990e-d0f0-40c7-b1ea-53e539818905,African Grocery Store,african-grocery-store,African grocery store,gcid:african-grocery-store,,0,🏪,50,t,f,2025-12-03 22:35:57.512177+00,2026-01-07 19:42:38.274596+00,gcid:african_grocery_store
cat_c6e87e4a-c603-4a4c-a117-be2428fb5be3,Auto Market,auto-market,Auto Market - Business category for auto market,gcid:auto-market,,0,🚗,230,t,f,2025-12-03 22:16:49.307+00,2026-01-07 19:42:38.274596+00,gcid:auto_market
cat_b44f4ab1-9af8-4c50-a88c-a29c6ee3b7ee,Building Materials Market,building-materials-market,Building Materials Market - Business category for building materials market,gcid:building-materials-market,,0,🏪,500,t,f,2025-12-03 22:16:49.882+00,2026-01-07 19:42:38.274596+00,gcid:building_materials_market
cat_f62e45f0-f8e4-427c-a66e-db0993752f8b,Chinese Medicine Store,chinese-medicine-store,Chinese Medicine Store - Business category for chinese medicine store,gcid:chinese-medicine-store,,0,🥡,750,t,f,2025-12-03 22:38:21.981+00,2026-01-07 19:42:38.274596+00,gcid:chinese_medicine_store
cat_04b63875-2fde-4990-9c96-dcad38a201a6,Chinese Supermarket,chinese-supermarket,Chinese Supermarket - Business category for chinese supermarket,gcid:chinese-supermarket,,0,🥡,760,t,f,2025-12-03 22:16:50.336+00,2026-01-07 19:42:38.274596+00,gcid:chinese_supermarket
cat_41256741-fdcd-41bd-8d8b-2cd56963651b,Clothes Market,clothes-market,Clothes Market - Business category for clothes market,gcid:clothes-market,,0,🏪,810,t,f,2025-12-03 22:16:50.85+00,2026-01-07 19:42:38.274596+00,gcid:clothes_market
cat_09c22b6b-5987-4eb0-8aa5-0726445f3934,Acrylic Store,acrylic-store,Acrylic Store - Business category for acrylic store,gcid:acrylic-store,,0,🏬,10,t,f,2025-12-03 22:12:12.588+00,2026-01-07 19:42:38.274596+00,gcid:acrylic_store
cat_42391ab1-3f56-4112-a0d0-f37710342ec1,Butsudan Store,butsudan-store,Butsudan Store - Business category for butsudan store,gcid:butsudan-store,,0,🏬,530,t,f,2025-12-03 22:12:23.229+00,2026-01-07 19:42:38.274596+00,gcid:butsudan_store
cat_b52350c0-0d7d-4489-8e58-842ca2635978,Camping Store,camping-store,Camping Store - Business category for camping store,gcid:camping-store,,0,🏬,560,t,f,2025-12-03 22:40:04.45+00,2026-01-07 19:42:38.274596+00,gcid:camping_store
cat_a5dc2690-bc94-4c56-ae83-77c9b8c58e50,Cd Store,cd-store,Cd Store - Business category for cd store,gcid:cd-store,,0,🏬,670,t,f,2025-12-03 22:40:06.625+00,2026-01-07 19:42:38.274596+00,gcid:cd_store
cat_5e0907c5-8411-434e-9333-78e25c182a43,General Store,general-store,General Store - Business category for general store,gcid:general-store,,0,🏬,1590,t,f,2025-12-03 22:40:24.197+00,2026-01-07 19:42:38.274596+00,gcid:general_store
cat_34f608f5-6406-4d73-8458-de9e4492cc6d,Guitar Store,guitar-store,Guitar Store - Business category for guitar store,gcid:guitar-store,,0,🏬,1680,t,f,2025-12-03 22:40:25.864+00,2026-01-07 19:42:38.274596+00,gcid:guitar_store
cat_46870143-1ed7-4cb5-b5e3-f4ab086ea64e,Ski Store,ski-store,Ski Store - Business category for ski store,gcid:ski-store,,0,🏬,3230,t,f,2025-12-03 22:40:54.653+00,2026-01-07 19:42:38.274596+00,gcid:ski_store
cat_f1dd537c-30e5-40ee-80fe-66ed589c961f,Cannabis Store,cannabis-store,Cannabis Store - Business category for cannabis store,gcid:cannabis-store,,0,🌿,600,t,f,2025-12-03 22:40:05.345+00,2026-01-07 19:42:38.274596+00,gcid:cannabis-store
cat_7d26cc2c-9a04-42e7-8c7f-8eb0bcc9d515,Used Office Furniture Store,used-office-furniture-store,Used Office Furniture Store - Business category for used office furniture store,gcid:used-office-furniture-store,,0,🏬,3800,t,f,2025-12-03 22:41:05.902+00,2026-01-07 19:42:38.274596+00,gcid:used_office_furniture_store
cat_85535c17-8c63-4ea1-8a0c-8e7681c24693,Vacuum Cleaner Store,vacuum-cleaner-store,Vacuum Cleaner Store - Business category for vacuum cleaner store,gcid:vacuum-cleaner-store,,0,🏬,3820,t,f,2025-12-03 22:41:06.311+00,2026-01-07 19:42:38.274596+00,gcid:vacuum_cleaner_store
cat_7cb7bc6a-5947-4e6a-ae7f-5c76b7b2be08,Variety Store,variety-store,Variety Store - Business category for variety store,gcid:variety-store,,0,🏬,3840,t,f,2025-12-03 22:41:06.727+00,2026-01-07 19:42:38.274596+00,gcid:variety_store
cat_6f1b3347-f942-4017-8500-6fb264c6cdd7,Video Game Store,video-game-store,Video Game Store - Business category for video game store,gcid:video-game-store,,0,🏬,3870,t,f,2025-12-03 22:41:07.127+00,2026-01-07 19:42:38.274596+00,gcid:video_game_store
cat_b4057d2b-ab38-46f9-9fd8-47ebc43610aa,Vintage Clothing Store,vintage-clothing-store,Vintage Clothing Store - Business category for vintage clothing store,gcid:vintage-clothing-store,,0,🏬,3890,t,f,2025-12-03 22:41:07.542+00,2026-01-07 19:42:38.274596+00,gcid:vintage_clothing_store
cat_e9df8010-60a2-4028-8d9f-e8085bb36603,Warehouse Store,warehouse-store,Warehouse Store - Business category for warehouse store,gcid:warehouse-store,,0,🏬,3920,t,f,2025-12-03 22:41:08.326+00,2026-01-07 19:42:38.274596+00,gcid:warehouse_store
cat_5717f54d-e0b7-4b4b-871e-9fce4d27b58f,Watch Store,watch-store,Watch Store - Business category for watch store,gcid:watch-store,,0,🏬,3940,t,f,2025-12-03 22:41:08.732+00,2026-01-07 19:42:38.274596+00,gcid:watch_store
cat_e965c73c-b511-4875-ba1e-d2e2e808b6d3,Wedding Store,wedding-store,Wedding Store - Business category for wedding store,gcid:wedding-store,,0,🏬,3960,t,f,2025-12-03 22:41:09.197+00,2026-01-07 19:42:38.274596+00,gcid:wedding_store
