id,refresh_started_at,refresh_completed_at,refresh_duration_ms,status,error_message,records_affected,trigger_source
1530,2026-01-31 03:34:19.354745+00,2026-01-31 03:34:19.354745+00,0,completed,,1242,inventory_items
967,2025-12-20 14:44:25.328729+00,2025-12-20 14:44:25.328729+00,0,completed,,4,inventory_items
1251,2025-12-21 15:10:56.589301+00,2025-12-21 15:10:56.589301+00,0,completed,,3,inventory_items
1034,2025-12-21 06:30:31.29241+00,2025-12-21 06:30:31.29241+00,0,completed,,6,inventory_items
1929,2026-04-01 08:32:00.862997+00,2026-04-01 08:32:00.862997+00,0,completed,,1656,directory_settings
1298,2025-12-22 21:49:40.965933+00,2025-12-22 21:49:40.965933+00,0,completed,,0,inventory_items
1563,2026-02-19 03:00:01.883147+00,2026-02-19 03:00:01.883147+00,0,completed,,1242,inventory_items
1336,2025-12-23 10:58:01.43117+00,2025-12-23 10:58:01.43117+00,0,completed,,0,directory_settings
1373,2025-12-26 23:58:48.3351+00,2025-12-26 23:58:48.3351+00,0,completed,,0,directory_settings
1598,2026-03-01 21:25:59.968569+00,2026-03-01 21:25:59.968569+00,0,completed,,1242,directory_settings
1974,2026-04-02 08:55:12.977574+00,2026-04-02 08:55:12.977574+00,0,completed,,2898,inventory_items
1629,2026-03-12 03:00:00.488931+00,2026-03-12 03:00:00.488931+00,0,completed,,1656,inventory_items
1662,2026-03-19 02:53:37.189896+00,2026-03-19 02:53:37.189896+00,0,completed,,1656,inventory_items
1397,2026-01-02 07:46:47.104786+00,2026-01-02 07:46:47.104786+00,0,completed,,0,inventory_items
1395,2026-01-02 07:46:47.111894+00,2026-01-02 07:46:47.111894+00,0,completed,,0,inventory_items
1393,2026-01-02 07:46:47.108639+00,2026-01-02 07:46:47.108639+00,0,completed,,0,inventory_items
1394,2026-01-02 07:46:47.112623+00,2026-01-02 07:46:47.112623+00,0,completed,,0,inventory_items
1396,2026-01-02 07:46:47.108398+00,2026-01-02 07:46:47.108398+00,0,completed,,0,inventory_items
2009,2026-04-07 15:49:07.399102+00,2026-04-07 15:49:07.399102+00,0,completed,,2898,tenants
1428,2026-01-11 13:22:48.581094+00,2026-01-11 13:22:48.581094+00,0,completed,,95,inventory_items
1673,2026-03-19 02:56:31.163929+00,2026-03-19 02:56:31.163929+00,0,completed,,1656,inventory_items
1462,2026-01-18 17:47:50.25171+00,2026-01-18 17:47:50.25171+00,0,completed,,1242,inventory_items
1463,2026-01-18 17:54:18.687598+00,2026-01-18 17:54:18.687598+00,0,completed,,1242,inventory_items
2010,2026-04-07 16:00:56.843149+00,2026-04-07 16:00:56.843149+00,0,completed,,3312,tenants
1739,2026-03-24 22:28:44.938128+00,2026-03-24 22:28:44.938128+00,0,completed,,1656,inventory_items
2050,2026-04-12 03:00:00.713453+00,2026-04-12 03:00:00.713453+00,0,completed,,3312,inventory_items
1784,2026-03-25 17:41:24.497749+00,2026-03-25 17:41:24.497749+00,0,completed,,1656,inventory_items
1824,2026-03-26 01:29:34.678171+00,2026-03-26 01:29:34.678171+00,0,completed,,1656,inventory_items
2082,2026-04-17 21:06:19.726128+00,2026-04-17 21:06:19.726128+00,0,completed,,0,tenants
1861,2026-03-27 08:34:43.670029+00,2026-03-27 08:34:43.670029+00,0,completed,,1656,inventory_items
1891,2026-03-28 09:23:54.681176+00,2026-03-28 09:23:54.681176+00,0,completed,,1656,tenants
2120,2026-04-21 14:28:35.568472+00,2026-04-21 14:28:35.568472+00,0,completed,,828,tenants
2152,2026-04-28 05:33:50.207073+00,2026-04-28 05:33:50.207073+00,0,completed,,828,tenants
2184,2026-05-01 09:59:20.227582+00,2026-05-01 09:59:20.227582+00,0,completed,,1242,tenants
2213,2026-05-03 03:09:32.604756+00,2026-05-03 03:09:32.604756+00,0,completed,,1656,inventory_items
2242,2026-05-04 12:29:07.783432+00,2026-05-04 12:29:07.783432+00,0,completed,,1656,inventory_items
758,2025-12-14 08:03:21.275905+00,2025-12-14 08:03:21.275905+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
912,2025-12-19 21:34:31.051004+00,2025-12-19 21:34:31.051004+00,0,completed,,4,inventory_items
1250,2025-12-21 15:09:07.159222+00,2025-12-21 15:09:07.159222+00,0,completed,,3,inventory_items
968,2025-12-20 15:00:24.810344+00,2025-12-20 15:00:24.810344+00,0,completed,,4,inventory_items
1035,2025-12-21 06:37:32.075858+00,2025-12-21 06:37:32.075858+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1036,2025-12-21 06:37:32.305341+00,2025-12-21 06:37:32.305341+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1037,2025-12-21 06:37:32.489667+00,2025-12-21 06:37:32.489667+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1038,2025-12-21 06:37:32.676091+00,2025-12-21 06:37:32.676091+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1039,2025-12-21 06:37:32.86614+00,2025-12-21 06:37:32.86614+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1040,2025-12-21 06:37:33.050911+00,2025-12-21 06:37:33.050911+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1041,2025-12-21 06:37:33.248088+00,2025-12-21 06:37:33.248088+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1042,2025-12-21 06:37:33.443136+00,2025-12-21 06:37:33.443136+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1043,2025-12-21 06:37:33.625889+00,2025-12-21 06:37:33.625889+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1044,2025-12-21 06:37:33.825192+00,2025-12-21 06:37:33.825192+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1045,2025-12-21 06:37:34.009874+00,2025-12-21 06:37:34.009874+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1046,2025-12-21 06:37:34.20545+00,2025-12-21 06:37:34.20545+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1047,2025-12-21 06:37:34.404081+00,2025-12-21 06:37:34.404081+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1048,2025-12-21 06:37:34.588681+00,2025-12-21 06:37:34.588681+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1049,2025-12-21 06:37:34.781159+00,2025-12-21 06:37:34.781159+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1050,2025-12-21 06:37:34.980572+00,2025-12-21 06:37:34.980572+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1051,2025-12-21 06:37:35.168593+00,2025-12-21 06:37:35.168593+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1052,2025-12-21 06:37:35.364403+00,2025-12-21 06:37:35.364403+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1053,2025-12-21 06:37:35.550379+00,2025-12-21 06:37:35.550379+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1054,2025-12-21 06:37:35.741383+00,2025-12-21 06:37:35.741383+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1055,2025-12-21 06:37:35.939052+00,2025-12-21 06:37:35.939052+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1056,2025-12-21 06:37:36.12279+00,2025-12-21 06:37:36.12279+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1057,2025-12-21 06:37:36.311898+00,2025-12-21 06:37:36.311898+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1058,2025-12-21 06:37:36.508749+00,2025-12-21 06:37:36.508749+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1059,2025-12-21 06:37:36.693398+00,2025-12-21 06:37:36.693398+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1060,2025-12-21 06:37:36.899356+00,2025-12-21 06:37:36.899356+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1061,2025-12-21 06:37:37.084398+00,2025-12-21 06:37:37.084398+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1062,2025-12-21 06:37:37.276331+00,2025-12-21 06:37:37.276331+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1063,2025-12-21 06:37:37.478326+00,2025-12-21 06:37:37.478326+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1064,2025-12-21 06:37:37.664926+00,2025-12-21 06:37:37.664926+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1065,2025-12-21 06:37:37.856657+00,2025-12-21 06:37:37.856657+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1066,2025-12-21 06:37:38.054351+00,2025-12-21 06:37:38.054351+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1067,2025-12-21 06:37:38.23962+00,2025-12-21 06:37:38.23962+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1068,2025-12-21 06:37:38.435137+00,2025-12-21 06:37:38.435137+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1069,2025-12-21 06:37:38.622513+00,2025-12-21 06:37:38.622513+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1070,2025-12-21 06:37:38.811548+00,2025-12-21 06:37:38.811548+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1071,2025-12-21 06:37:39.000264+00,2025-12-21 06:37:39.000264+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1072,2025-12-21 06:37:39.184988+00,2025-12-21 06:37:39.184988+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1073,2025-12-21 06:37:39.382367+00,2025-12-21 06:37:39.382367+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1074,2025-12-21 06:37:39.59738+00,2025-12-21 06:37:39.59738+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1075,2025-12-21 06:37:39.803096+00,2025-12-21 06:37:39.803096+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1076,2025-12-21 06:37:40.004079+00,2025-12-21 06:37:40.004079+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1077,2025-12-21 06:37:40.194534+00,2025-12-21 06:37:40.194534+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1078,2025-12-21 06:37:40.378394+00,2025-12-21 06:37:40.378394+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1079,2025-12-21 06:37:40.564401+00,2025-12-21 06:37:40.564401+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1080,2025-12-21 06:37:40.756209+00,2025-12-21 06:37:40.756209+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1081,2025-12-21 06:37:40.94232+00,2025-12-21 06:37:40.94232+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1082,2025-12-21 06:37:44.165404+00,2025-12-21 06:37:44.165404+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1083,2025-12-21 06:37:44.362139+00,2025-12-21 06:37:44.362139+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1084,2025-12-21 06:37:44.600137+00,2025-12-21 06:37:44.600137+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1085,2025-12-21 06:37:44.796891+00,2025-12-21 06:37:44.796891+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1086,2025-12-21 06:37:44.986328+00,2025-12-21 06:37:44.986328+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1087,2025-12-21 06:37:45.173695+00,2025-12-21 06:37:45.173695+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
759,2025-12-14 08:09:23.42995+00,2025-12-14 08:09:23.42995+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
1252,2025-12-21 15:23:59.867477+00,2025-12-21 15:23:59.867477+00,0,completed,,3,inventory_items
763,2025-12-14 08:27:48.495272+00,2025-12-14 08:27:48.495272+00,0,completed,,4,directory_settings
913,2025-12-19 21:47:56.60214+00,2025-12-19 21:47:56.60214+00,0,completed,,4,inventory_items
766,2025-12-14 08:49:02.715159+00,2025-12-14 08:49:02.715159+00,0,completed,,4,directory_settings
1531,2026-01-31 03:56:49.199367+00,2026-01-31 03:56:49.199367+00,0,completed,,1242,inventory_items
969,2025-12-20 15:04:40.741831+00,2025-12-20 15:04:40.741831+00,0,completed,,4,inventory_items
970,2025-12-20 15:13:35.882471+00,2025-12-20 15:13:35.882471+00,0,completed,,4,inventory_items
1088,2025-12-21 06:37:45.359584+00,2025-12-21 06:37:45.359584+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1089,2025-12-21 06:37:45.544902+00,2025-12-21 06:37:45.544902+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1090,2025-12-21 06:37:45.765858+00,2025-12-21 06:37:45.765858+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1091,2025-12-21 06:37:45.96141+00,2025-12-21 06:37:45.96141+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1092,2025-12-21 06:37:46.14938+00,2025-12-21 06:37:46.14938+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1093,2025-12-21 06:37:46.34108+00,2025-12-21 06:37:46.34108+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1094,2025-12-21 06:37:46.548273+00,2025-12-21 06:37:46.548273+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1095,2025-12-21 06:37:46.733595+00,2025-12-21 06:37:46.733595+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1096,2025-12-21 06:37:46.921134+00,2025-12-21 06:37:46.921134+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1097,2025-12-21 06:39:09.75244+00,2025-12-21 06:39:09.75244+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1098,2025-12-21 06:39:09.932395+00,2025-12-21 06:39:09.932395+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1099,2025-12-21 06:39:10.104722+00,2025-12-21 06:39:10.104722+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1100,2025-12-21 06:39:10.278899+00,2025-12-21 06:39:10.278899+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1101,2025-12-21 06:39:10.451286+00,2025-12-21 06:39:10.451286+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1102,2025-12-21 06:39:10.625167+00,2025-12-21 06:39:10.625167+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1103,2025-12-21 06:39:10.797907+00,2025-12-21 06:39:10.797907+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1104,2025-12-21 06:39:10.974232+00,2025-12-21 06:39:10.974232+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1105,2025-12-21 06:39:11.148912+00,2025-12-21 06:39:11.148912+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1106,2025-12-21 06:39:11.321153+00,2025-12-21 06:39:11.321153+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1107,2025-12-21 06:39:11.494393+00,2025-12-21 06:39:11.494393+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1108,2025-12-21 06:39:11.667671+00,2025-12-21 06:39:11.667671+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1109,2025-12-21 06:39:11.843904+00,2025-12-21 06:39:11.843904+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1110,2025-12-21 06:39:12.017668+00,2025-12-21 06:39:12.017668+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1111,2025-12-21 06:39:12.189427+00,2025-12-21 06:39:12.189427+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1112,2025-12-21 06:39:12.361417+00,2025-12-21 06:39:12.361417+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1113,2025-12-21 06:39:12.531637+00,2025-12-21 06:39:12.531637+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1114,2025-12-21 06:39:12.703849+00,2025-12-21 06:39:12.703849+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1115,2025-12-21 06:39:12.878843+00,2025-12-21 06:39:12.878843+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1116,2025-12-21 06:39:13.051159+00,2025-12-21 06:39:13.051159+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1117,2025-12-21 06:39:13.239649+00,2025-12-21 06:39:13.239649+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1118,2025-12-21 06:39:13.412705+00,2025-12-21 06:39:13.412705+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1119,2025-12-21 06:39:13.585879+00,2025-12-21 06:39:13.585879+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1120,2025-12-21 06:39:13.761262+00,2025-12-21 06:39:13.761262+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1121,2025-12-21 06:39:13.935669+00,2025-12-21 06:39:13.935669+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1122,2025-12-21 06:39:14.106373+00,2025-12-21 06:39:14.106373+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1123,2025-12-21 06:39:14.277379+00,2025-12-21 06:39:14.277379+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1124,2025-12-21 06:39:14.449442+00,2025-12-21 06:39:14.449442+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1125,2025-12-21 06:39:14.622165+00,2025-12-21 06:39:14.622165+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1126,2025-12-21 06:39:14.795892+00,2025-12-21 06:39:14.795892+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1127,2025-12-21 06:39:14.970671+00,2025-12-21 06:39:14.970671+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1128,2025-12-21 06:39:15.146916+00,2025-12-21 06:39:15.146916+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1129,2025-12-21 06:39:15.322655+00,2025-12-21 06:39:15.322655+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1130,2025-12-21 06:39:15.497387+00,2025-12-21 06:39:15.497387+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1131,2025-12-21 06:39:15.671321+00,2025-12-21 06:39:15.671321+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1132,2025-12-21 06:39:15.844862+00,2025-12-21 06:39:15.844862+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1133,2025-12-21 06:39:16.016884+00,2025-12-21 06:39:16.016884+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1134,2025-12-21 06:39:16.187625+00,2025-12-21 06:39:16.187625+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1135,2025-12-21 06:39:16.359894+00,2025-12-21 06:39:16.359894+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1136,2025-12-21 06:39:16.535941+00,2025-12-21 06:39:16.535941+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1137,2025-12-21 06:39:16.711725+00,2025-12-21 06:39:16.711725+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1138,2025-12-21 06:39:16.885156+00,2025-12-21 06:39:16.885156+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
765,2025-12-14 08:42:38.533166+00,2025-12-14 08:42:38.533166+00,0,completed,,4,directory_settings
1253,2025-12-21 15:41:38.653951+00,2025-12-21 15:41:38.653951+00,0,completed,,3,inventory_items
914,2025-12-19 21:53:13.742161+00,2025-12-19 21:53:13.742161+00,0,completed,,4,inventory_items
971,2025-12-20 15:40:38.373159+00,2025-12-20 15:40:38.373159+00,0,completed,,4,inventory_items
1139,2025-12-21 06:39:17.059129+00,2025-12-21 06:39:17.059129+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1299,2025-12-22 21:49:40.972401+00,2025-12-22 21:49:40.972401+00,0,completed,,0,inventory_items
1140,2025-12-21 06:39:17.230629+00,2025-12-21 06:39:17.230629+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1532,2026-01-31 04:32:54.77227+00,2026-01-31 04:32:54.77227+00,0,completed,,1242,inventory_items
1141,2025-12-21 06:39:17.403137+00,2025-12-21 06:39:17.403137+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1337,2025-12-23 12:24:13.603436+00,2025-12-23 12:24:13.603436+00,0,completed,,0,tenants
1142,2025-12-21 06:39:17.576154+00,2025-12-21 06:39:17.576154+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1930,2026-04-01 08:39:56.682123+00,2026-04-01 08:39:56.682123+00,0,completed,,1656,directory_settings
1143,2025-12-21 06:39:17.751142+00,2025-12-21 06:39:17.751142+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1374,2025-12-27 03:00:00.29247+00,2025-12-27 03:00:00.29247+00,0,completed,,0,inventory_items
1144,2025-12-21 06:39:20.825627+00,2025-12-21 06:39:20.825627+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1564,2026-02-20 03:00:00.608466+00,2026-02-20 03:00:00.608466+00,0,completed,,1242,inventory_items
1145,2025-12-21 06:39:21.001648+00,2025-12-21 06:39:21.001648+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1398,2026-01-02 07:49:40.787465+00,2026-01-02 07:49:40.787465+00,0,completed,,0,directory_settings
1146,2025-12-21 06:39:21.174266+00,2025-12-21 06:39:21.174266+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1975,2026-04-02 09:01:03.727401+00,2026-04-02 09:01:03.727401+00,0,completed,,2898,inventory_items
1147,2025-12-21 06:39:21.34537+00,2025-12-21 06:39:21.34537+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1399,2026-01-02 07:51:00.423663+00,2026-01-02 07:51:00.423663+00,0,completed,,0,directory_settings
1148,2025-12-21 06:39:21.517901+00,2025-12-21 06:39:21.517901+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1599,2026-03-01 21:28:38.271881+00,2026-03-01 21:28:38.271881+00,0,completed,,1242,directory_settings
1149,2025-12-21 06:39:21.693018+00,2025-12-21 06:39:21.693018+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1429,2026-01-12 03:00:00.353782+00,2026-01-12 03:00:00.353782+00,0,completed,,95,inventory_items
1150,2025-12-21 06:39:21.869819+00,2025-12-21 06:39:21.869819+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1151,2025-12-21 06:39:22.042882+00,2025-12-21 06:39:22.042882+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1464,2026-01-19 03:00:00.386816+00,2026-01-19 03:00:00.386816+00,0,completed,,1242,inventory_items
1152,2025-12-21 06:39:22.217567+00,2025-12-21 06:39:22.217567+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1630,2026-03-13 03:00:00.687898+00,2026-03-13 03:00:00.687898+00,0,completed,,1656,inventory_items
1153,2025-12-21 06:39:22.430598+00,2025-12-21 06:39:22.430598+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
2011,2026-04-07 17:55:18.478462+00,2026-04-07 17:55:18.478462+00,0,completed,,2898,tenants
1154,2025-12-21 06:39:22.603154+00,2025-12-21 06:39:22.603154+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1663,2026-03-19 02:53:37.128377+00,2026-03-19 02:53:37.128377+00,0,completed,,1656,inventory_items
1155,2025-12-21 06:39:22.775171+00,2025-12-21 06:39:22.775171+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1156,2025-12-21 06:39:22.949614+00,2025-12-21 06:39:22.949614+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1710,2026-03-22 10:44:06.179685+00,2026-03-22 10:44:06.179685+00,0,completed,,1656,directory_settings
1157,2025-12-21 06:39:23.125588+00,2025-12-21 06:39:23.125588+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
2051,2026-04-12 18:00:00.084237+00,2026-04-12 18:00:00.084237+00,0,completed,,2898,tenants
1158,2025-12-21 06:39:23.301592+00,2025-12-21 06:39:23.301592+00,,failed,"relation ""directory_category_products"" does not exist",0,inventory_items
1740,2026-03-24 22:28:44.943265+00,2026-03-24 22:28:44.943265+00,0,completed,,1656,inventory_items
1785,2026-03-25 17:42:27.887318+00,2026-03-25 17:42:27.887318+00,0,completed,,1656,inventory_items
2083,2026-04-17 23:06:47.16492+00,2026-04-17 23:06:47.16492+00,0,completed,,414,tenants
1825,2026-03-26 01:29:34.64741+00,2026-03-26 01:29:34.64741+00,0,completed,,1656,inventory_items
1862,2026-03-27 08:34:43.721395+00,2026-03-27 08:34:43.721395+00,0,completed,,1656,inventory_items
2121,2026-04-21 16:05:33.997013+00,2026-04-21 16:05:33.997013+00,0,completed,,828,inventory_items
1892,2026-03-28 09:46:50.123599+00,2026-03-28 09:46:50.123599+00,0,completed,,1656,tenants
2153,2026-04-28 05:51:05.151549+00,2026-04-28 05:51:05.151549+00,0,completed,,828,tenants
2185,2026-05-01 11:22:04.159914+00,2026-05-01 11:22:04.159914+00,0,completed,,1656,tenants
2214,2026-05-03 03:13:39.184693+00,2026-05-03 03:13:39.184693+00,0,completed,,1656,inventory_items
2243,2026-05-04 12:30:09.795135+00,2026-05-04 12:30:09.795135+00,0,completed,,1656,inventory_items
768,2025-12-14 12:00:19.028376+00,2025-12-14 12:00:19.028376+00,0,completed,,4,inventory_items
915,2025-12-20 01:59:45.297254+00,2025-12-20 01:59:45.297254+00,0,completed,,4,inventory_items
784,2025-12-14 12:02:25.080605+00,2025-12-14 12:02:25.080605+00,0,completed,,4,inventory_items
1254,2025-12-21 15:56:31.628658+00,2025-12-21 15:56:31.628658+00,0,completed,,3,inventory_items
787,2025-12-14 12:06:35.683421+00,2025-12-14 12:06:35.683421+00,0,completed,,4,inventory_items
972,2025-12-20 15:42:14.01767+00,2025-12-20 15:42:14.01767+00,0,completed,,4,inventory_items
800,2025-12-14 12:15:04.25572+00,2025-12-14 12:15:04.25572+00,0,completed,,4,inventory_items
1533,2026-01-31 13:29:11.727621+00,2026-01-31 13:29:11.727621+00,0,completed,,1242,inventory_items
1257,2025-12-21 16:14:46.431783+00,2025-12-21 16:14:46.431783+00,0,completed,,3,inventory_items
1931,2026-04-01 08:49:54.497718+00,2026-04-01 08:49:54.497718+00,0,completed,,1656,directory_settings
1301,2025-12-22 21:49:40.981426+00,2025-12-22 21:49:40.981426+00,0,completed,,0,inventory_items
1565,2026-02-21 03:00:00.480652+00,2026-02-21 03:00:00.480652+00,0,completed,,1242,inventory_items
1338,2025-12-23 12:24:50.42404+00,2025-12-23 12:24:50.42404+00,0,completed,,0,tenants
1375,2025-12-27 10:59:21.84526+00,2025-12-27 10:59:21.84526+00,0,completed,,0,directory_settings
1600,2026-03-02 03:00:00.533065+00,2026-03-02 03:00:00.533065+00,0,completed,,1242,inventory_items
1376,2025-12-27 11:03:12.683663+00,2025-12-27 11:03:12.683663+00,0,completed,,0,directory_settings
1976,2026-04-02 19:37:03.916474+00,2026-04-02 19:37:03.916474+00,0,completed,,2898,inventory_items
1377,2025-12-27 11:04:11.91789+00,2025-12-27 11:04:11.91789+00,0,completed,,0,directory_settings
1631,2026-03-13 08:11:01.760978+00,2026-03-13 08:11:01.760978+00,0,completed,,1656,tenants
1400,2026-01-03 03:00:00.316445+00,2026-01-03 03:00:00.316445+00,0,completed,,0,inventory_items
